id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
NonTargetingControlGuideForHuman_0141	1	0.90657	0.90691	1.0	19286	0	1.3035	0.093433	0.093388	0.962869	2635	1	1.3035
DNAJC24	3	0.4035	0.55858	1.0	11442	2	-1.7377	0.093507	0.1214	0.975308	2636	1	-1.7377
hsa-mir-6721	4	0.40075	0.59668	1.0	11379	2	-0.63725	0.093593	0.15283	0.980781	2637	1	-0.63725
UCK1	3	0.74237	0.77283	1.0	16219	1	0.1937	0.093597	0.12148	0.975308	2638	1	0.1937
NonTargetingControlGuideForHuman_0553	1	0.90632	0.90667	1.0	19278	0	1.2905	0.093681	0.093639	0.962869	2639	1	1.2905
ARHGAP36	3	0.46409	0.61908	1.0	12727	1	0.42528	0.093687	0.12155	0.975308	2640	1	0.42528
EPS8L2	3	0.0055879	0.015342	0.809371	400	2	-5.7409	0.093732	0.12159	0.975308	2641	1	-5.7409
hsa-mir-6741	4	0.95855	0.95853	1.0	20499	0	-0.38946	0.09383	0.15299	0.980781	2642	1	-0.38946
XRCC4	3	0.10944	0.23856	1.0	4929	2	-2.0782	0.093911	0.12172	0.975308	2643	1	-2.0782
CDYL	3	0.75091	0.77822	1.0	16342	1	-0.52662	0.093956	0.12175	0.975308	2644	1	-0.52662
FAM53B	3	0.93205	0.93207	1.0	19876	0	0.22122	0.09409	0.12186	0.975308	2645	1	0.22122
RPL36AL	3	0.3622	0.51683	1.0	10585	2	-1.9571	0.094135	0.1219	0.975308	2646	1	-1.9571
NonTargetingControlGuideForHuman_0020	1	0.90584	0.90619	1.0	19269	0	1.2846	0.094159	0.09413	0.963329	2647	1	1.2846
FAM210A	3	0.52833	0.66613	1.0	13701	1	-0.0082476	0.09418	0.12193	0.975308	2648	1	-0.0082476
MPLKIP	3	0.80988	0.81854	1.0	17277	1	0.32768	0.094224	0.12197	0.975308	2649	1	0.32768
CYP2J2	3	0.93332	0.93341	1.0	19905	0	-0.30017	0.094269	0.122	0.975308	2650	1	-0.30017
hsa-mir-1296	4	0.68742	0.81329	1.0	15486	1	0.055735	0.094304	0.15332	0.980973	2651	1	0.055735
TMEM168	3	0.75492	0.78074	1.0	16406	1	-1.1635	0.094359	0.12207	0.975308	2652	1	-1.1635
C10orf128	3	0.42509	0.58026	1.0	11915	1	0.91429	0.094448	0.12214	0.975308	2653	1	0.91429
LOC286238	3	0.73268	0.76687	1.0	16084	1	0.12495	0.094538	0.12222	0.975308	2654	1	0.12495
TMEM88B	3	0.48813	0.64289	1.0	13209	1	-0.11296	0.094583	0.12225	0.975308	2655	1	-0.11296
hsa-mir-6782	4	0.45541	0.63652	1.0	12543	2	-1.2084	0.0946	0.15353	0.980973	2656	1	-1.2084
EFNB1	3	0.74489	0.77441	1.0	16255	1	-0.61916	0.094672	0.12231	0.975308	2657	1	-0.61916
GNG11	3	0.083898	0.18978	0.988148	4007	2	-4.2889	0.094717	0.12235	0.975308	2658	1	-4.2889
GTF2H5	3	0.47694	0.63189	1.0	12984	2	-1.3876	0.094807	0.12242	0.975308	2659	1	-1.3876
DYNLT3	3	0.043193	0.10497	0.953614	2307	2	-1.4097	0.094851	0.12246	0.975308	2660	1	-1.4097
MKNK1	3	0.90009	0.90013	1.0	19137	0	-0.16478	0.094896	0.12249	0.975308	2661	1	-0.16478
PRRT3	3	0.21423	0.36313	1.0	7498	2	-2.9594	0.094986	0.12256	0.975308	2662	1	-2.9594
NonTargetingControlGuideForHuman_0487	1	0.90488	0.90525	1.0	19251	0	1.2779	0.095116	0.095098	0.964247	2663	1	1.2779
DDX26B	3	0.54261	0.67208	1.0	13827	1	-0.21929	0.09512	0.12267	0.975308	2664	1	-0.21929
NonTargetingControlGuideForHuman_0934	1	0.90487	0.90523	1.0	19250	0	1.2495	0.095132	0.095111	0.964247	2665	1	1.2495
DDX51	3	0.97414	0.97419	1.0	20874	0	0.055592	0.095165	0.1227	0.975308	2666	1	0.055592
KRTAP10-12	3	0.91699	0.91695	1.0	19525	0	0.46247	0.095254	0.12277	0.975308	2667	1	0.46247
GSPT1	2	0.51722	0.55529	1.0	13591	1	-0.52222	0.095276	0.10259	0.973003	2668	1	-0.52222
IL36B	3	0.78706	0.80217	1.0	16907	1	-1.0773	0.095299	0.1228	0.975308	2669	1	-1.0773
CDCP2	3	0.94823	0.94837	1.0	20239	0	0.12661	0.095389	0.12286	0.975308	2670	1	0.12661
TMEM59L	3	0.92389	0.92387	1.0	19681	0	0.14948	0.095433	0.1229	0.975308	2671	1	0.14948
NR2E1	3	0.45338	0.60834	1.0	12498	2	-1.5006	0.095478	0.12294	0.975308	2672	1	-1.5006
CARD17	3	0.90556	0.90559	1.0	19263	0	0.051397	0.095523	0.12298	0.975308	2673	1	0.051397
KLF13	3	0.66127	0.72705	1.0	15153	1	0.8638	0.095612	0.12306	0.975308	2674	1	0.8638
SLC8B1	2	0.96948	0.96949	1.0	20757	0	1.231	0.095731	0.103	0.973074	2675	1	1.231
PMEPA1	3	0.90151	0.90153	1.0	19168	0	0.11525	0.095747	0.12317	0.975308	2676	1	0.11525
HIST1H2BK	3	0.31755	0.47111	1.0	9684	2	-2.218	0.095836	0.12323	0.975308	2677	1	-2.218
hsa-mir-708	4	0.39322	0.59117	1.0	11244	2	-1.1463	0.095843	0.15438	0.981212	2678	1	-1.1463
OR51V1	3	0.45461	0.60963	1.0	12526	1	-0.3589	0.095925	0.12331	0.975308	2679	1	-0.3589
DDX49	3	0.25681	0.40787	1.0	8418	1	0.20366	0.09597	0.12335	0.975308	2680	1	0.20366
ZNF582	3	0.91282	0.91278	1.0	19424	0	0.81495	0.096015	0.12338	0.975308	2681	1	0.81495
GPC3	3	0.38882	0.54374	1.0	11145	2	-1.6163	0.096104	0.12345	0.975308	2682	1	-1.6163
LIX1	3	0.90851	0.90848	1.0	19329	0	-0.38818	0.096149	0.12349	0.975308	2683	1	-0.38818
KATNBL1	3	0.45212	0.60708	1.0	12477	1	-0.38732	0.096194	0.12352	0.975308	2684	1	-0.38732
TNIP1	3	0.026459	0.066984	0.93235	1523	2	-4.8602	0.096283	0.1236	0.975308	2685	1	-4.8602
NonTargetingControlGuideForHuman_0116	1	0.9037	0.90407	1.0	19219	0	1.2741	0.096296	0.096281	0.967362	2686	1	1.2741
CDH1	3	0.7928	0.80615	1.0	16999	1	0.5914	0.096328	0.12364	0.975308	2687	1	0.5914
XG	3	0.73788	0.7701	1.0	16154	1	-0.5211	0.096373	0.12367	0.975308	2688	1	-0.5211
RBM5	3	0.98436	0.98449	1.0	21097	0	0.88075	0.096418	0.1237	0.975308	2689	1	0.88075
ZNF469	3	0.23377	0.38363	1.0	7920	1	-0.88659	0.096462	0.12373	0.975308	2690	1	-0.88659
MAGEA3	3	0.93284	0.93288	1.0	19893	0	-0.036562	0.096552	0.12381	0.975308	2691	1	-0.036562
TMEM249	3	0.64797	0.72038	1.0	15000	1	-0.28305	0.096641	0.12389	0.975308	2692	1	-0.28305
CUBN	3	0.90358	0.90356	1.0	19215	0	-0.69655	0.096686	0.12392	0.975308	2693	1	-0.69655
RNF31	3	0.60332	0.69882	1.0	14494	1	-0.82852	0.096731	0.12396	0.975308	2694	1	-0.82852
ATXN7L2	3	0.93335	0.93343	1.0	19906	0	-0.059362	0.096775	0.12399	0.975308	2695	1	-0.059362
ENO3	3	0.37709	0.53196	1.0	10891	1	-0.89764	0.09682	0.12403	0.975308	2696	1	-0.89764
OLIG2	3	0.92903	0.9291	1.0	19812	0	0.37362	0.096865	0.12405	0.975308	2697	1	0.37362
FAM107B	3	0.16249	0.30778	1.0	6372	2	-2.3984	0.096909	0.12409	0.975308	2698	1	-2.3984
TBC1D13	3	0.42581	0.58096	1.0	11929	2	-1.6306	0.096954	0.12412	0.975308	2699	1	-1.6306
PCDH19	3	0.27586	0.42779	1.0	8830	2	-2.4693	0.097088	0.12423	0.975308	2700	1	-2.4693
UHRF2	3	0.2151	0.36408	1.0	7509	2	-2.9372	0.097133	0.12427	0.975308	2701	1	-2.9372
IL33	3	0.079022	0.18006	0.983314	3820	2	-2.0387	0.097222	0.12434	0.975308	2702	1	-2.0387
hsa-mir-3153	4	0.077018	0.19953	0.990752	3742	3	-3.2316	0.097262	0.15537	0.981537	2703	1	-3.2316
IFNG	3	0.53135	0.66739	1.0	13729	1	0.64232	0.097267	0.12437	0.975308	2704	1	0.64232
MT1X	3	0.026716	0.067594	0.932486	1539	2	-5.4843	0.097312	0.1244	0.975308	2705	1	-5.4843
NonTargetingControlGuideForHuman_0669	1	0.90267	0.90304	1.0	19192	0	1.2496	0.097333	0.09732	0.967928	2706	1	1.2496
RBM4B	3	0.075008	0.17198	0.982238	3646	2	-3.1286	0.097446	0.12452	0.975308	2707	1	-3.1286
OR4S2	3	0.20997	0.35862	1.0	7414	1	0.73159	0.097535	0.12459	0.975308	2708	1	0.73159
MAB21L1	3	0.61094	0.70235	1.0	14570	1	-0.34852	0.097624	0.12466	0.975308	2709	1	-0.34852
SLC4A10	3	0.66985	0.73145	1.0	15259	1	0.042978	0.097669	0.1247	0.975308	2710	1	0.042978
hsa-mir-759	4	0.21789	0.40984	1.0	7573	2	-2.4699	0.097735	0.15568	0.981537	2711	1	-2.4699
NFKBIA	3	0.81583	0.82311	1.0	17391	1	-0.14668	0.097803	0.12482	0.975308	2712	1	-0.14668
OR5B3	3	0.77867	0.79639	1.0	16764	1	-0.055434	0.097848	0.12485	0.975308	2713	1	-0.055434
SMPX	3	0.15771	0.30255	1.0	6253	2	-3.522	0.097893	0.12489	0.975308	2714	1	-3.522
FATE1	3	0.53445	0.66868	1.0	13757	1	0.4896	0.097982	0.12496	0.975308	2715	1	0.4896
TMOD3	3	0.94926	0.94942	1.0	20270	0	0.28549	0.098027	0.125	0.975308	2716	1	0.28549
NonTargetingControlGuideForHuman_0289	1	0.90193	0.90231	1.0	19176	0	1.2374	0.098067	0.098046	0.969386	2717	1	1.2374
CEP78	3	0.22347	0.37282	1.0	7700	2	-2.4095	0.098071	0.12503	0.975308	2718	1	-2.4095
GKN1	3	0.44788	0.60288	1.0	12397	2	-1.5218	0.098161	0.1251	0.975308	2719	1	-1.5218
FAM46A	3	0.36043	0.5151	1.0	10554	2	-1.3481	0.098339	0.12525	0.975308	2720	1	-1.3481
OSGEPL1	3	0.39369	0.54868	1.0	11254	2	-1.7959	0.098384	0.1253	0.975308	2721	1	-1.7959
C2orf15	3	0.23723	0.38728	1.0	8005	2	-2.7781	0.098473	0.12537	0.975308	2722	1	-2.7781
PLAGL1	3	0.46402	0.61901	1.0	12722	2	-1.4497	0.098518	0.12541	0.975308	2723	1	-1.4497
ANKS4B	3	0.42778	0.58296	1.0	11982	2	-1.6207	0.098652	0.1255	0.975308	2724	1	-1.6207
CPNE6	3	0.46964	0.62461	1.0	12829	2	-1.4091	0.098696	0.12554	0.975308	2725	1	-1.4091
NonTargetingControlGuideForHuman_0272	1	0.90118	0.90157	1.0	19161	0	1.2479	0.098817	0.098808	0.970769	2726	1	1.2479
REXO1L1	3	0.049844	0.11951	0.956787	2626	2	-3.4517	0.098875	0.12569	0.975308	2727	1	-3.4517
ITLN2	3	0.86572	0.86591	1.0	18346	1	-0.44341	0.098964	0.12576	0.975308	2728	1	-0.44341
FAM86C1	3	0.31047	0.46386	1.0	9545	1	-0.077995	0.099009	0.1258	0.975308	2729	1	-0.077995
SULT2B1	3	0.44943	0.60441	1.0	12430	2	-1.5159	0.099054	0.12583	0.975308	2730	1	-1.5159
FBN3	3	0.074349	0.17067	0.982238	3627	1	0.048276	0.09912	0.12589	0.975308	2731	1	0.048276
CKS2	3	0.96674	0.96681	1.0	20685	0	0.92525	0.09912	0.12589	0.975308	2732	1	0.92525
SYNPO2	3	0.10527	0.23081	1.0	4779	1	-1.2788	0.099187	0.12595	0.975308	2733	1	-1.2788
hsa-mir-4316	4	0.073025	0.19292	0.988337	3565	3	-3.6982	0.09927	0.15673	0.983425	2734	1	-3.6982
FAM20A	3	0.7151	0.75645	1.0	15844	1	0.5588	0.099277	0.12603	0.975308	2735	1	0.5588
hsa-mir-3621	4	0.16015	0.3279	1.0	6311	3	-2.9198	0.099388	0.15683	0.983425	2736	1	-2.9198
ZMYM1	3	0.89142	0.89143	1.0	18940	0	0.31066	0.099411	0.12614	0.975308	2737	1	0.31066
DAPP1	3	0.62794	0.71051	1.0	14755	1	0.22967	0.099455	0.12617	0.975308	2738	1	0.22967
CRIP1	3	0.68842	0.74145	1.0	15505	1	0.72218	0.0995	0.1262	0.975308	2739	1	0.72218
CELF2	3	0.62698	0.71006	1.0	14737	1	0.58035	0.099544	0.12623	0.975308	2740	1	0.58035
PANK1	3	0.31097	0.46434	1.0	9555	2	-2.2475	0.099634	0.1263	0.975308	2741	1	-2.2475
GNPDA2	3	0.39744	0.55249	1.0	11314	2	-1.7503	0.099678	0.12634	0.975308	2742	1	-1.7503
C11orf65	3	0.83214	0.83616	1.0	17673	1	-0.010881	0.099768	0.1264	0.975308	2743	1	-0.010881
NonTargetingControlGuideForHuman_0935	1	0.90021	0.9006	1.0	19140	0	1.2463	0.099789	0.099808	0.972657	2744	1	1.2463
ZNF169	3	0.1033	0.22705	1.0	4721	2	-4.0728	0.099812	0.12644	0.975308	2745	1	-4.0728
PCDHB15	2	0.78182	0.78126	1.0	16816	0	0.35617	0.099852	0.10675	0.975308	2746	1	0.35617
SFT2D1	3	0.43677	0.5919	1.0	12176	2	-1.5743	0.099857	0.12648	0.975308	2747	1	-1.5743
ZNF138	3	0.8268	0.83177	1.0	17567	1	-0.57117	0.099901	0.12652	0.975308	2748	1	-0.57117
UGGT2	3	0.051901	0.12401	0.959401	2717	1	-0.67844	0.099946	0.12657	0.975308	2749	1	-0.67844
NELL1	3	0.91062	0.9106	1.0	19373	0	0.11796	0.099991	0.1266	0.975308	2750	1	0.11796
OAT	3	0.46327	0.61825	1.0	12710	1	-0.87299	0.10004	0.12664	0.975308	2751	1	-0.87299
NonTargetingControlGuideForHuman_0127	1	0.89996	0.90034	1.0	19132	0	1.2407	0.10004	0.10006	0.973003	2752	1	1.2407
EML6	3	0.23709	0.38716	1.0	8001	1	-0.19117	0.10012	0.12673	0.975308	2753	1	-0.19117
NonTargetingControlGuideForHuman_0705	1	0.89988	0.90027	1.0	19131	0	1.2328	0.10012	0.10014	0.973003	2754	1	1.2328
FOXI2	3	0.5372	0.66983	1.0	13776	1	0.26337	0.10017	0.12675	0.975308	2755	1	0.26337
TMEM86A	3	0.084627	0.19117	0.988148	4037	2	-3.0974	0.10021	0.1268	0.975308	2756	1	-3.0974
TAS2R7	3	0.89246	0.89247	1.0	18963	0	0.25474	0.10028	0.12685	0.975308	2757	1	0.25474
FAM98B	3	0.2323	0.38205	1.0	7893	2	-2.8041	0.10028	0.12685	0.975308	2758	1	-2.8041
EYA2	3	0.25293	0.40379	1.0	8345	2	-2.6463	0.10035	0.12691	0.975308	2759	1	-2.6463
KRT8	3	0.94392	0.94404	1.0	20152	0	-0.26585	0.10061	0.12712	0.975308	2760	1	-0.26585
SUSD4	3	0.29629	0.44898	1.0	9220	1	-0.80888	0.10066	0.12715	0.975308	2761	1	-0.80888
CAMTA2	3	0.49715	0.65184	1.0	13394	2	-1.298	0.1007	0.12719	0.975308	2762	1	-1.298
IFT88	3	0.8912	0.89121	1.0	18935	0	0.78812	0.10075	0.12723	0.975308	2763	1	0.78812
TBL1Y	3	0.90696	0.90696	1.0	19295	0	0.46571	0.10079	0.12727	0.975308	2764	1	0.46571
DSG3	3	0.059523	0.14025	0.967629	3027	2	-2.3239	0.10084	0.1273	0.975308	2765	1	-2.3239
SLFN5	3	0.90149	0.90151	1.0	19167	0	0.059992	0.10097	0.12742	0.975308	2766	1	0.059992
FRK	3	0.83657	0.83983	1.0	17751	1	-1.1163	0.10102	0.12745	0.975308	2767	1	-1.1163
HS3ST4	3	0.71143	0.75436	1.0	15801	1	-1.0083	0.10106	0.12747	0.975308	2768	1	-1.0083
CDKN1C	3	0.6028	0.69859	1.0	14485	1	-0.3884	0.10111	0.12752	0.975308	2769	1	-0.3884
L3MBTL4	3	0.96754	0.96758	1.0	20703	0	0.49654	0.10115	0.12755	0.975308	2770	1	0.49654
NonTargetingControlGuideForHuman_0506	1	0.89881	0.89918	1.0	19104	0	1.2002	0.10119	0.10118	0.973003	2771	1	1.2002
COMMD10	3	0.19894	0.34689	1.0	7163	2	-2.0235	0.10119	0.12759	0.975308	2772	1	-2.0235
DENND2C	3	0.52755	0.66578	1.0	13688	1	-1.142	0.10124	0.12762	0.975308	2773	1	-1.142
NETO1	3	0.58328	0.68969	1.0	14268	1	0.57974	0.10137	0.12772	0.975308	2774	1	0.57974
PTGES3L	1	0.8986	0.89898	1.0	19098	0	1.1954	0.1014	0.10138	0.973003	2775	1	1.1954
OPN5	3	0.29027	0.44268	1.0	9102	2	-2.3732	0.10142	0.12776	0.975308	2776	1	-2.3732
TYRO3	3	0.85795	0.85857	1.0	18197	1	0.012124	0.10146	0.12779	0.975308	2777	1	0.012124
FBXL16	3	0.88694	0.88698	1.0	18843	0	0.52342	0.10155	0.12787	0.975308	2778	1	0.52342
GPRC6A	3	0.29977	0.45265	1.0	9301	2	-1.8266	0.10164	0.12794	0.975308	2779	1	-1.8266
hsa-mir-8065	4	0.5895	0.73673	1.0	14337	2	-1.3574	0.10169	0.15843	0.983425	2780	1	-1.3574
SUN5	3	0.38562	0.54054	1.0	11081	2	-1.833	0.10173	0.12801	0.975308	2781	1	-1.833
MAFG	3	0.034478	0.085341	0.943538	1905	1	-0.45062	0.10182	0.12808	0.975308	2782	1	-0.45062
ZNF548	3	0.86169	0.86207	1.0	18263	1	-0.45301	0.10186	0.12812	0.975308	2783	1	-0.45301
NonTargetingControlGuideForHuman_0448	1	0.89812	0.89851	1.0	19086	0	1.2257	0.10188	0.10187	0.973003	2784	1	1.2257
ZNF18	3	0.77191	0.79184	1.0	16658	1	-0.22858	0.10195	0.1282	0.975308	2785	1	-0.22858
TLK1	3	0.42099	0.57623	1.0	11817	2	-1.6503	0.102	0.12824	0.975308	2786	1	-1.6503
NonTargetingControlGuideForHuman_0604	1	0.89787	0.89824	1.0	19078	0	1.2097	0.10213	0.1021	0.973003	2787	1	1.2097
IRF4	3	0.57747	0.68713	1.0	14219	1	-0.87643	0.10217	0.12839	0.975308	2788	1	-0.87643
SERPINA3	3	0.34304	0.49729	1.0	10197	2	-2.0656	0.10222	0.12843	0.975308	2789	1	-2.0656
TMEM108	3	0.49864	0.65331	1.0	13423	2	-1.2949	0.10226	0.12846	0.975308	2790	1	-1.2949
ZNF30	3	0.94337	0.9435	1.0	20136	0	0.079381	0.10231	0.1285	0.975308	2791	1	0.079381
CYB5D2	3	0.36606	0.52076	1.0	10665	1	-0.74003	0.10235	0.12854	0.975308	2792	1	-0.74003
RAPGEF2	3	0.046789	0.11286	0.953614	2499	2	-4.2506	0.1024	0.12857	0.975308	2793	1	-4.2506
MUCL1	3	0.31891	0.47253	1.0	9719	2	-1.7866	0.10244	0.12861	0.975308	2794	1	-1.7866
TRIM63	3	0.10527	0.23081	1.0	4771	1	-1.1013	0.10253	0.12868	0.975308	2795	1	-1.1013
IP6K1	3	0.1276	0.26982	1.0	5569	2	-3.8335	0.10258	0.12871	0.975308	2796	1	-3.8335
NonTargetingControlGuideForHuman_0154	1	0.89739	0.89776	1.0	19069	0	1.2066	0.10261	0.10258	0.973003	2797	1	1.2066
CA10	3	0.10584	0.23185	1.0	4800	1	-1.1923	0.10262	0.12874	0.975308	2798	1	-1.1923
EPT1	3	0.4195	0.5747	1.0	11787	2	-1.663	0.10266	0.12879	0.975308	2799	1	-1.663
PDE3B	3	0.27467	0.42652	1.0	8801	1	-0.54885	0.10271	0.12882	0.975308	2800	1	-0.54885
PIAS1	3	0.59095	0.69312	1.0	14352	1	0.50472	0.1028	0.12888	0.975308	2801	1	0.50472
OR2T11	3	0.21501	0.36396	1.0	7507	1	-0.59134	0.10284	0.12892	0.975308	2802	1	-0.59134
ELOVL3	3	0.48275	0.63763	1.0	13099	2	-1.3637	0.10289	0.12895	0.975308	2803	1	-1.3637
TTC19	3	0.77287	0.79247	1.0	16675	1	-0.24691	0.10298	0.12902	0.975308	2804	1	-0.24691
NonTargetingControlGuideForHuman_0896	1	0.89694	0.8973	1.0	19063	0	1.2135	0.10306	0.103	0.973074	2805	1	1.2135
AKIRIN2	3	0.88703	0.88707	1.0	18845	0	-0.36045	0.10315	0.12917	0.975308	2806	1	-0.36045
FDPS	3	0.13802	0.28126	1.0	5798	2	-3.7251	0.1032	0.12921	0.975308	2807	1	-3.7251
TMPRSS11B	3	0.80659	0.81611	1.0	17218	1	-1.2023	0.10329	0.12928	0.975308	2808	1	-1.2023
RPGRIP1	3	0.17001	0.31589	1.0	6522	2	-3.3571	0.10338	0.12935	0.975308	2809	1	-3.3571
HS6ST1	3	0.91985	0.91983	1.0	19588	0	0.089094	0.10342	0.12939	0.975308	2810	1	0.089094
TMEM240	3	0.63791	0.7154	1.0	14875	1	0.50651	0.10347	0.12943	0.975308	2811	1	0.50651
CCDC121	3	0.022321	0.05716	0.924042	1282	2	-4.6236	0.10351	0.12946	0.975308	2812	1	-4.6236
RTP4	3	0.95166	0.95184	1.0	20346	0	0.18864	0.10355	0.12949	0.975308	2813	1	0.18864
FCGR1A	3	0.26335	0.41472	1.0	8551	2	-2.5615	0.10364	0.12957	0.975308	2814	1	-2.5615
AGXT2L1	2	0.79284	0.79237	1.0	17000	0	0.3824	0.10366	0.11024	0.975308	2815	1	0.3824
EHBP1	3	0.092881	0.20722	0.993127	4349	2	-4.1291	0.10373	0.12963	0.975308	2816	1	-4.1291
PIK3CD	3	0.10119	0.22314	1.0	4645	2	-4.2161	0.10382	0.12971	0.975308	2817	1	-4.2161
PHACTR3	3	0.88583	0.88587	1.0	18816	0	0.74769	0.10387	0.12975	0.975308	2818	1	0.74769
NonTargetingControlGuideForHuman_0028	1	0.89613	0.89649	1.0	19051	0	1.1962	0.10387	0.10381	0.9743	2819	1	1.1962
DALRD3	3	0.050469	0.12088	0.957974	2656	1	0.72104	0.10391	0.12979	0.975308	2820	1	0.72104
NonTargetingControlGuideForHuman_0571	1	0.89606	0.89642	1.0	19049	0	1.1975	0.10394	0.10387	0.9743	2821	1	1.1975
AVPR1B	3	0.42226	0.5775	1.0	11845	2	-1.6405	0.104	0.12987	0.975308	2822	1	-1.6405
ERCC1	3	0.81643	0.82359	1.0	17399	1	-0.63957	0.10404	0.1299	0.975308	2823	1	-0.63957
hsa-mir-1244-1	1	0.89587	0.89624	1.0	19043	0	1.19	0.10413	0.10405	0.974999	2824	1	1.19
HPS4	3	0.92125	0.92124	1.0	19621	0	-0.18952	0.10413	0.12998	0.975308	2825	1	-0.18952
ZBTB47	3	0.58842	0.692	1.0	14322	1	-1.226	0.10418	0.13001	0.975308	2826	1	-1.226
C4orf27	3	0.85779	0.85843	1.0	18195	1	-0.93758	0.10427	0.13009	0.975308	2827	1	-0.93758
CCDC19	3	0.86516	0.86537	1.0	18335	1	0.8193	0.10431	0.13012	0.975308	2828	1	0.8193
GTF2H1	3	0.80421	0.81435	1.0	17185	1	-0.37994	0.10435	0.13015	0.975308	2829	1	-0.37994
hsa-mir-3677	4	0.41501	0.6069	1.0	11689	1	0.022059	0.10439	0.16035	0.983657	2830	1	0.022059
FAM162A	3	0.63413	0.71353	1.0	14822	1	0.059039	0.1044	0.13019	0.975308	2831	1	0.059039
PPP1R1B	3	0.48083	0.63571	1.0	13055	2	-1.3687	0.10458	0.13034	0.975308	2832	1	-1.3687
NRP1	3	0.88623	0.88625	1.0	18828	0	-0.99058	0.10462	0.13037	0.975308	2833	1	-0.99058
WDR67	2	0.080531	0.13945	0.967629	3891	1	-2.2992	0.10472	0.11118	0.975308	2834	1	-2.2992
ELL2	3	0.41026	0.56537	1.0	11592	2	-1.7024	0.10475	0.13047	0.975308	2835	1	-1.7024
SYN2	3	0.53251	0.66786	1.0	13739	1	0.79948	0.1048	0.1305	0.975308	2836	1	0.79948
ANAPC2	3	0.43962	0.59476	1.0	12231	1	-0.72729	0.10484	0.13054	0.975308	2837	1	-0.72729
CADPS2	3	0.91894	0.91894	1.0	19568	0	-0.32901	0.10489	0.13058	0.975308	2838	1	-0.32901
CLUH	3	0.31464	0.46818	1.0	9621	2	-2.2384	0.10493	0.13061	0.975308	2839	1	-2.2384
NonTargetingControlGuideForHuman_0199	1	0.89503	0.89537	1.0	19027	0	1.1871	0.10497	0.10487	0.975308	2840	1	1.1871
HSD17B7	3	0.46674	0.62169	1.0	12769	2	-1.4379	0.10498	0.13065	0.975308	2841	1	-1.4379
GZMA	3	0.93902	0.93915	1.0	20041	0	0.58751	0.10502	0.13068	0.975308	2842	1	0.58751
NonTargetingControlGuideForHuman_0677	1	0.89494	0.89527	1.0	19020	0	1.1842	0.10506	0.10495	0.975308	2843	1	1.1842
KIAA0753	3	0.89035	0.89033	1.0	18914	0	-0.67769	0.10507	0.13071	0.975308	2844	1	-0.67769
SEZ6L	3	0.58368	0.68986	1.0	14272	1	-0.3304	0.10515	0.13079	0.975308	2845	1	-0.3304
FANCG	3	0.21858	0.36767	1.0	7594	1	0.41123	0.10524	0.13086	0.975308	2846	1	0.41123
ARL1	3	0.66212	0.7275	1.0	15163	1	0.88824	0.10529	0.13089	0.975308	2847	1	0.88824
TMEM8B	3	0.46668	0.62162	1.0	12765	1	0.58692	0.10533	0.13092	0.975308	2848	1	0.58692
POU4F3	3	0.86462	0.86484	1.0	18322	1	-0.49802	0.10538	0.13096	0.975308	2849	1	-0.49802
NUDT10	3	0.19894	0.34689	1.0	7173	1	0.11585	0.10542	0.13099	0.975308	2850	1	0.11585
UBA5	3	0.35418	0.50869	1.0	10420	2	-2.0138	0.10547	0.13103	0.975308	2851	1	-2.0138
ENTHD2	3	0.4752	0.63014	1.0	12946	1	0.059715	0.10551	0.13107	0.975308	2852	1	0.059715
UBXN10	3	0.88743	0.88747	1.0	18851	0	-0.12354	0.10555	0.1311	0.975308	2853	1	-0.12354
hsa-mir-1912	2	0.89166	0.89148	1.0	18943	0	0.74601	0.10559	0.11195	0.975308	2854	1	0.74601
OR12D2	3	0.34743	0.50175	1.0	10291	2	-2.0526	0.1056	0.13113	0.975308	2855	1	-2.0526
ASAH2	3	0.12197	0.2615	1.0	5390	2	-3.9377	0.10564	0.13117	0.975308	2856	1	-3.9377
TNXB	3	0.90647	0.90648	1.0	19282	0	-0.21747	0.10569	0.1312	0.975308	2857	1	-0.21747
C1orf229	3	0.50442	0.65639	1.0	13483	1	0.87446	0.10573	0.13124	0.975308	2858	1	0.87446
MOSPD3	3	0.98946	0.98956	1.0	21224	0	0.57536	0.10578	0.13127	0.975308	2859	1	0.57536
NonTargetingControlGuideForHuman_0978	1	0.89421	0.89454	1.0	19003	0	1.1809	0.10579	0.10569	0.975308	2860	1	1.1809
hsa-mir-6739	4	0.098739	0.23443	1.0	4540	3	-1.7177	0.1058	0.16136	0.983657	2861	1	-1.7177
DOCK7	3	0.60361	0.69898	1.0	14498	1	-0.61934	0.10591	0.13137	0.975308	2862	1	-0.61934
SFRP4	3	0.99134	0.99141	1.0	21264	0	0.47417	0.10595	0.13141	0.975308	2863	1	0.47417
TRIM5	3	0.57358	0.6854	1.0	14186	1	0.077565	0.106	0.13144	0.975308	2864	1	0.077565
DYM	3	0.42672	0.58187	1.0	11956	2	-1.6276	0.10609	0.1315	0.975308	2865	1	-1.6276
SHISA9	3	0.88656	0.88659	1.0	18835	0	-0.86841	0.10622	0.1316	0.975308	2866	1	-0.86841
