id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
NonTargetingControlGuideForHuman_0944	1	0.71339	0.7135	1.0	15893	0	0.10583	0.28661	0.28645	0.99505	6340	0	0.10583
hsa-mir-574	4	0.062601	0.1755	0.980438	3185	3	-1.7221	0.28666	0.31596	0.99505	6341	1	-1.7221
SOWAHB	3	0.24567	0.39619	1.0	8147	2	-1.3373	0.28672	0.29446	0.99505	6342	1	-1.3373
ZNF853	3	0.6663	0.72968	1.0	15271	1	-0.0063571	0.28685	0.29457	0.99505	6343	1	-0.0063571
TERF2IP	3	0.89753	0.89757	1.0	19065	0	0.2583	0.28691	0.29462	0.99505	6344	1	0.2583
TSPY2	2	0.71989	0.72038	1.0	15975	1	-0.024759	0.28695	0.28708	0.99505	6345	1	-0.024759
NonTargetingControlGuideForHuman_0515	1	0.71303	0.71315	1.0	15889	0	0.10988	0.28697	0.28681	0.99505	6346	0	0.10988
TPX2	3	0.3096	0.46297	1.0	9470	1	-0.38682	0.28702	0.29472	0.99505	6347	1	-0.38682
PRKACG	3	0.29535	0.448	1.0	9172	1	0.3493	0.28706	0.29475	0.99505	6348	1	0.3493
HCFC2	3	0.25442	0.40541	1.0	8318	2	-1.1983	0.2871	0.29479	0.99505	6349	1	-1.1983
hsa-mir-3118-3	1	0.71288	0.713	1.0	15886	0	0.10508	0.28712	0.28695	0.99505	6350	0	0.10508
RNF11	3	0.63632	0.71463	1.0	14892	1	-0.47275	0.28714	0.29482	0.99505	6351	1	-0.47275
STX12	3	0.093212	0.20787	0.990581	4399	2	-1.0199	0.28721	0.29489	0.99505	6352	1	-1.0199
ADD3	3	0.49109	0.64581	1.0	13197	1	-0.3576	0.28725	0.29492	0.99505	6353	1	-0.3576
TROAP	3	0.13802	0.28126	1.0	5802	2	-1.223	0.28729	0.29495	0.99505	6354	1	-1.223
CWC27	3	0.082253	0.18654	0.983362	3983	2	-0.98802	0.28733	0.29499	0.99505	6355	1	-0.98802
LRRC49	3	0.94169	0.94176	1.0	20084	0	0.084069	0.28737	0.29502	0.99505	6356	1	0.084069
hsa-mir-491	3	0.58005	0.68827	1.0	14197	1	-0.24323	0.28744	0.29509	0.99505	6357	1	-0.24323
SLC24A4	3	0.79344	0.80661	1.0	17072	1	-0.52459	0.28748	0.29513	0.99505	6358	1	-0.52459
TAF6L	3	0.029813	0.074756	0.918714	1726	2	-2.7734	0.28752	0.29516	0.99505	6359	1	-2.7734
NonTargetingControlGuideForHuman_0474	1	0.71248	0.71259	1.0	15882	0	0.10216	0.28752	0.28736	0.99505	6360	0	0.10216
HIPK4	3	0.16961	0.31544	1.0	6472	2	-1.199	0.28756	0.2952	0.99505	6361	1	-1.199
KRTAP2-3	2	0.32149	0.42618	1.0	9713	1	-0.75633	0.28759	0.28772	0.99505	6362	1	-0.75633
ABI3	3	0.84494	0.84705	1.0	17977	1	0.41863	0.2876	0.29524	0.99505	6363	1	0.41863
NonTargetingControlGuideForHuman_0755	1	0.71238	0.7125	1.0	15879	0	0.10822	0.28762	0.28746	0.99505	6364	0	0.10822
CSPP1	3	0.45544	0.61044	1.0	12447	2	-0.74458	0.28763	0.29527	0.99505	6365	1	-0.74458
STX11	3	0.22279	0.37208	1.0	7650	2	-1.4109	0.28767	0.2953	0.99505	6366	1	-1.4109
TRPM5	3	0.070464	0.16281	0.974505	3503	2	-2.2325	0.28786	0.29546	0.99505	6367	1	-2.2325
TAPBP	3	0.65884	0.72581	1.0	15183	1	0.2778	0.28798	0.29554	0.99505	6368	1	0.2778
GALE	3	0.73902	0.77081	1.0	16252	1	0.11965	0.28805	0.29561	0.99505	6369	1	0.11965
C19orf82	2	0.44626	0.50577	1.0	12239	1	-0.4907	0.28808	0.2882	0.99505	6370	1	-0.4907
SMIM12	3	0.62078	0.70704	1.0	14698	1	-0.36207	0.28813	0.29567	0.99505	6371	1	-0.36207
UQCRHL	3	0.91671	0.91666	1.0	19505	0	0.099295	0.28817	0.2957	0.99505	6372	1	0.099295
KCTD5	3	0.023192	0.059254	0.901	1395	2	-3.1502	0.28821	0.29574	0.99505	6373	1	-3.1502
COL4A6	3	0.86599	0.86617	1.0	18390	1	-0.25475	0.28824	0.29578	0.99505	6374	1	-0.25475
C20orf78	3	0.3897	0.54463	1.0	11063	1	0.54948	0.28836	0.29588	0.99505	6375	1	0.54948
KRR1	3	0.41768	0.57282	1.0	11626	1	-0.11733	0.28842	0.29594	0.99505	6376	1	-0.11733
WDR65	3	0.24692	0.3975	1.0	8172	1	0.44128	0.28855	0.29606	0.99505	6377	1	0.44128
CCDC137	3	0.87409	0.87419	1.0	18568	1	-0.15736	0.28859	0.29609	0.99505	6378	1	-0.15736
hsa-mir-1289-1	4	0.26992	0.4792	1.0	8633	1	-0.018255	0.28888	0.31762	0.99505	6379	1	-0.018255
LRWD1	3	0.46034	0.61533	1.0	12547	1	0.61055	0.28889	0.29634	0.99505	6380	1	0.61055
STARD13	3	0.42561	0.58076	1.0	11798	1	-0.37144	0.28901	0.29645	0.99505	6381	1	-0.37144
LTC4S	3	0.65506	0.72393	1.0	15129	1	-0.051546	0.28904	0.29647	0.99505	6382	1	-0.051546
SEMA6B	3	0.2262	0.37569	1.0	7720	2	-1.3836	0.28912	0.29653	0.99505	6383	1	-1.3836
hsa-mir-6718	4	0.19949	0.38424	1.0	7122	1	-0.46781	0.28913	0.31782	0.99505	6384	1	-0.46781
GALNT16	3	0.75419	0.78026	1.0	16465	1	0.41343	0.28916	0.29657	0.99505	6385	1	0.41343
RAB6A	3	0.20223	0.35045	1.0	7172	2	-1.1684	0.2892	0.2966	0.99505	6386	1	-1.1684
UBE3C	3	0.67244	0.73279	1.0	15344	1	-0.59384	0.28927	0.29666	0.99505	6387	1	-0.59384
FAM175B	3	0.88809	0.88812	1.0	18841	0	0.53546	0.28935	0.29674	0.99505	6388	1	0.53546
HOXB3	3	0.43869	0.59381	1.0	12069	2	-0.78385	0.28943	0.2968	0.99505	6389	1	-0.78385
HDLBP	3	0.67034	0.73171	1.0	15323	1	-0.46653	0.28954	0.2969	0.99505	6390	1	-0.46653
C19orf60	3	0.61219	0.70294	1.0	14581	1	-0.1301	0.28958	0.29693	0.99505	6391	1	-0.1301
PERP	3	0.21059	0.3593	1.0	7387	2	-0.9038	0.28962	0.29697	0.99505	6392	1	-0.9038
ENDOV	3	0.90181	0.90185	1.0	19161	0	0.62399	0.28965	0.29701	0.99505	6393	1	0.62399
KCND3	3	0.92516	0.92518	1.0	19708	0	-0.17014	0.28973	0.29707	0.99505	6394	1	-0.17014
BPGM	3	0.97337	0.97341	1.0	20815	0	0.52735	0.28977	0.2971	0.99505	6395	1	0.52735
NonTargetingControlGuideForHuman_0813	1	0.7102	0.71031	1.0	15858	0	0.096511	0.2898	0.28967	0.99505	6396	0	0.096511
SPDYC	3	0.0092774	0.024926	0.812114	651	1	-0.21736	0.28983	0.29715	0.99505	6397	1	-0.21736
SHB	3	0.93204	0.93205	1.0	19862	0	0.27233	0.28988	0.2972	0.99505	6398	1	0.27233
FLT3LG	3	0.15406	0.29858	1.0	6148	2	-1.7114	0.28992	0.29723	0.99505	6399	1	-1.7114
STAR	3	0.76866	0.78968	1.0	16664	1	0.38842	0.28996	0.29727	0.99505	6400	1	0.38842
CARD10	3	0.27972	0.43182	1.0	8844	1	0.63684	0.29	0.29731	0.99505	6401	1	0.63684
OR2A2	3	0.43936	0.59448	1.0	12083	1	-0.17416	0.29004	0.29734	0.99505	6402	1	-0.17416
TMUB2	3	0.10856	0.2369	1.0	4935	2	-1.974	0.29011	0.2974	0.99505	6403	1	-1.974
MKLN1	3	0.42073	0.57597	1.0	11701	2	-0.73588	0.29015	0.29743	0.99505	6404	1	-0.73588
SLC22A18	3	0.6812	0.73751	1.0	15465	1	-0.13168	0.2903	0.29757	0.99505	6405	1	-0.13168
hsa-mir-433	4	0.37193	0.57583	1.0	10709	1	0.48327	0.29031	0.31872	0.99505	6406	1	0.48327
USP44	3	0.85669	0.85742	1.0	18188	1	-0.4311	0.29034	0.29761	0.99505	6407	1	-0.4311
SBK2	3	0.11991	0.2578	1.0	5355	1	0.52803	0.29038	0.29763	0.99505	6408	1	0.52803
RGS10	3	0.36171	0.51635	1.0	10502	2	-0.97905	0.29042	0.29767	0.99505	6409	1	-0.97905
hsa-mir-8053	4	0.15384	0.31867	1.0	6140	2	-0.64127	0.29046	0.31881	0.99505	6410	1	-0.64127
DDX4	3	0.020544	0.052919	0.894626	1258	2	-3.1975	0.29047	0.29772	0.99505	6411	1	-3.1975
NonTargetingControlGuideForHuman_0214	1	0.70939	0.70948	1.0	15845	0	0.091838	0.29061	0.29049	0.99505	6412	0	0.091838
SSFA2	3	0.31265	0.46609	1.0	9537	2	-1.1183	0.29064	0.29789	0.99505	6413	1	-1.1183
NonTargetingControlGuideForHuman_0681	1	0.70935	0.70944	1.0	15843	0	0.096277	0.29065	0.29052	0.99505	6414	0	0.096277
OASL	3	0.22624	0.37573	1.0	7721	2	-0.78741	0.29074	0.29797	0.99505	6415	1	-0.78741
APCS	3	0.84563	0.84763	1.0	17992	1	0.40683	0.29074	0.29797	0.99505	6416	1	0.40683
PRRX2	3	0.089733	0.2011	0.986489	4272	1	0.63867	0.2908	0.29801	0.99505	6417	1	0.63867
NonTargetingControlGuideForHuman_0163	1	0.70916	0.70926	1.0	15840	0	0.090051	0.29084	0.29071	0.99505	6418	0	0.090051
DEFB1	3	0.52089	0.66305	1.0	13572	1	-0.62156	0.29087	0.29809	0.99505	6419	1	-0.62156
C8orf34	3	0.2479	0.39853	1.0	8193	2	-1.328	0.2911	0.29829	0.99505	6420	1	-1.328
NonTargetingControlGuideForHuman_0541	1	0.70889	0.70898	1.0	15839	0	0.089377	0.29111	0.29098	0.99505	6421	0	0.089377
C15orf26	3	0.17724	0.32371	1.0	6646	2	-1.6043	0.29118	0.29835	0.99505	6422	1	-1.6043
PDX1	3	0.43506	0.59017	1.0	11994	1	0.32316	0.29125	0.29842	0.99505	6423	1	0.32316
PIGN	3	0.78095	0.7979	1.0	16849	1	0.041668	0.29133	0.29849	0.99505	6424	1	0.041668
GSAP	1	0.70856	0.70864	1.0	15836	0	0.087646	0.29144	0.29133	0.99505	6425	0	0.087646
CHERP	3	0.26183	0.41318	1.0	8462	1	0.11683	0.29144	0.2986	0.99505	6426	1	0.11683
LRRC43	3	0.95315	0.95336	1.0	20334	0	0.10616	0.29148	0.29863	0.99505	6427	1	0.10616
CLK3	3	0.057906	0.13681	0.966338	2992	2	-2.4463	0.29152	0.29866	0.99505	6428	1	-2.4463
FAM186A	3	0.093803	0.20898	0.99069	4422	2	-2.0874	0.29156	0.29869	0.99505	6429	1	-2.0874
MTMR3	3	0.81565	0.82298	1.0	17436	1	-0.27663	0.29161	0.29874	0.99505	6430	1	-0.27663
ZACN	3	0.48951	0.64426	1.0	13161	2	-0.6668	0.29161	0.29874	0.99505	6431	1	-0.6668
PRDX2	3	0.061218	0.14384	0.971482	3134	1	-0.16956	0.29171	0.29882	0.99505	6432	1	-0.16956
PPFIA3	3	0.60479	0.69952	1.0	14501	1	0.29478	0.29179	0.29889	0.99505	6433	1	0.29478
OLFM4	3	0.73873	0.77062	1.0	16248	1	0.12771	0.29182	0.29892	0.99505	6434	1	0.12771
INPP5A	3	0.72819	0.76421	1.0	16096	1	0.42538	0.29186	0.29895	0.99505	6435	1	0.42538
NonTargetingControlGuideForHuman_0156	1	0.70811	0.7082	1.0	15823	0	0.085897	0.29189	0.29178	0.99505	6436	0	0.085897
LOC100996485	3	0.65518	0.72399	1.0	15134	1	-0.059611	0.2919	0.29898	0.99505	6437	1	-0.059611
TMX3	3	0.78993	0.80415	1.0	17015	1	0.23157	0.29194	0.29902	0.99505	6438	1	0.23157
RLIM	3	0.031482	0.07857	0.926364	1796	2	-1.2774	0.29198	0.29906	0.99505	6439	1	-1.2774
SPG11	3	0.16315	0.30851	1.0	6348	2	-1.6635	0.29201	0.2991	0.99505	6440	1	-1.6635
NonTargetingControlGuideForHuman_0371	1	0.70795	0.70805	1.0	15820	0	0.086611	0.29205	0.29194	0.99505	6441	0	0.086611
B4GALT2	3	0.85206	0.85328	1.0	18103	1	-0.31507	0.29213	0.29919	0.99505	6442	1	-0.31507
FBXO44	3	0.7785	0.79627	1.0	16809	1	-0.55203	0.29217	0.29922	0.99505	6443	1	-0.55203
DTHD1	3	0.30298	0.45601	1.0	9324	1	0.016823	0.29224	0.29928	0.99505	6444	1	0.016823
SNRPF	3	0.011059	0.029515	0.834918	755	2	-3.551	0.29228	0.29932	0.99505	6445	1	-3.551
GALNT13	3	0.70111	0.74852	1.0	15737	1	0.22313	0.29232	0.29935	0.99505	6446	1	0.22313
SH2D1A	3	0.93557	0.93565	1.0	19942	0	0.30781	0.29239	0.29941	0.99505	6447	1	0.30781
TYW3	3	0.64014	0.71649	1.0	14937	1	0.05585	0.29251	0.29951	0.99505	6448	1	0.05585
RAD51	3	0.10591	0.23197	1.0	4839	2	-1.9885	0.29255	0.29955	0.99505	6449	1	-1.9885
TBX10	3	0.069718	0.16129	0.974505	3479	2	-2.3165	0.29258	0.29958	0.99505	6450	1	-2.3165
CXorf51A	1	0.70731	0.70738	1.0	15811	0	0.080816	0.29269	0.29257	0.99505	6451	0	0.080816
INSIG1	3	0.62342	0.70837	1.0	14730	1	-0.5577	0.2927	0.29968	0.99505	6452	1	-0.5577
PPIP5K2	3	0.85134	0.85262	1.0	18090	1	0.39923	0.29274	0.29971	0.99505	6453	1	0.39923
KRTAP10-4	3	0.78617	0.80153	1.0	16943	1	-0.19484	0.29285	0.29979	0.99505	6454	1	-0.19484
MAMSTR	3	0.085458	0.19279	0.984683	4114	2	-2.1509	0.29293	0.29986	0.99505	6455	1	-2.1509
MASTL	3	0.49603	0.65076	1.0	13313	1	-0.033846	0.293	0.29992	0.99505	6456	1	-0.033846
ALAD	3	0.78701	0.80213	1.0	16954	1	-0.55816	0.29308	0.29998	0.99505	6457	1	-0.55816
EZR	3	0.072981	0.16791	0.978539	3609	1	0.55046	0.29312	0.30002	0.99505	6458	1	0.55046
KRTAP19-6	3	0.16832	0.31406	1.0	6444	1	-0.17942	0.29319	0.30008	0.99505	6459	1	-0.17942
LONRF2	3	0.91048	0.91046	1.0	19353	0	0.35625	0.29331	0.30019	0.99505	6460	1	0.35625
PIGW	3	0.46173	0.61674	1.0	12574	1	-0.10849	0.29334	0.30022	0.99505	6461	1	-0.10849
RTBDN	3	0.9446	0.94472	1.0	20139	0	-0.17356	0.29338	0.30025	0.99505	6462	1	-0.17356
WDR41	3	0.55546	0.67751	1.0	13925	1	0.33953	0.29342	0.30029	0.99505	6463	1	0.33953
NonTargetingControlGuideForHuman_0248	1	0.70655	0.70663	1.0	15806	0	0.077983	0.29345	0.29334	0.99505	6464	0	0.077983
TATDN2	3	0.24748	0.39807	1.0	8180	1	0.16841	0.29346	0.30033	0.99505	6465	1	0.16841
NUP210L	3	0.28028	0.4324	1.0	8855	1	-0.15042	0.29349	0.30036	0.99505	6466	1	-0.15042
CCDC88B	3	0.35682	0.51141	1.0	10412	2	-0.99712	0.29353	0.30039	0.99505	6467	1	-0.99712
FAM196A	3	0.71279	0.75512	1.0	15885	1	-0.33622	0.29376	0.30062	0.99505	6468	1	-0.33622
CFC1	2	0.77855	0.778	1.0	16810	0	0.073074	0.29382	0.29396	0.99505	6469	1	0.073074
RNASEH2A	3	0.46923	0.6242	1.0	12716	1	-0.12965	0.29391	0.30075	0.99505	6470	1	-0.12965
RC3H2	3	0.033849	0.083943	0.927147	1917	2	-2.834	0.29395	0.30078	0.99505	6471	1	-2.834
DCLK3	3	0.94051	0.94057	1.0	20059	0	0.27711	0.29403	0.30084	0.99505	6472	1	0.27711
GIN1	3	0.80202	0.81273	1.0	17208	1	0.57322	0.29406	0.30087	0.99505	6473	1	0.57322
TMEM132E	3	0.22032	0.36952	1.0	7586	2	-0.76992	0.29414	0.30094	0.99505	6474	1	-0.76992
LGALS9C	2	0.080129	0.13878	0.966822	3899	1	-1.8945	0.29417	0.29431	0.99505	6475	1	-1.8945
hsa-mir-3179-3	3	0.4819	0.6368	1.0	13008	1	0.28613	0.29425	0.30104	0.99505	6476	1	0.28613
MYOC	3	0.51841	0.66203	1.0	13542	1	0.36704	0.29437	0.30113	0.99505	6477	1	0.36704
EID2	3	0.019985	0.051523	0.890878	1228	2	-1.9144	0.29441	0.30117	0.99505	6478	1	-1.9144
HTR3A	3	0.41797	0.57312	1.0	11637	2	-0.83316	0.29444	0.30121	0.99505	6479	1	-0.83316
SLC37A2	3	0.85151	0.85278	1.0	18092	1	-0.4252	0.29448	0.30124	0.99505	6480	1	-0.4252
NonTargetingControlGuideForHuman_0961	1	0.70551	0.70561	1.0	15795	0	0.074829	0.29449	0.29439	0.99505	6481	0	0.074829
C11orf93	3	0.37078	0.52557	1.0	10681	1	0.59209	0.2946	0.30135	0.99505	6482	1	0.59209
MST1	3	0.86549	0.86569	1.0	18382	1	0.24908	0.29463	0.30138	0.99505	6483	1	0.24908
ALG5	3	0.64829	0.72054	1.0	15038	1	0.42963	0.29471	0.30145	0.99505	6484	1	0.42963
MEDAG	3	0.80857	0.81757	1.0	17315	1	0.18187	0.29475	0.30148	0.99505	6485	1	0.18187
CNR2	3	0.61807	0.70576	1.0	14662	1	0.20578	0.29486	0.30159	0.99505	6486	1	0.20578
ACSM2A	2	0.71517	0.71597	1.0	15917	1	-0.0533	0.29487	0.29503	0.99505	6487	1	-0.0533
SUPT20HL1	3	0.95295	0.95316	1.0	20331	0	-0.14456	0.29494	0.30166	0.99505	6488	1	-0.14456
IDUA	3	0.95729	0.95745	1.0	20429	0	0.24504	0.29497	0.30169	0.99505	6489	1	0.24504
ZNF391	3	0.1791	0.32568	1.0	6674	2	-1.5676	0.29505	0.30176	0.99505	6490	1	-1.5676
GPRC6A	3	0.7751	0.79398	1.0	16767	1	0.19738	0.29509	0.3018	0.99505	6491	1	0.19738
CCNB1	3	0.82439	0.82988	1.0	17586	1	0.27153	0.29516	0.30186	0.99505	6492	1	0.27153
CNFN	3	0.047852	0.11519	0.953065	2573	2	-2.2093	0.29524	0.30193	0.99505	6493	1	-2.2093
NAGS	3	0.38617	0.5411	1.0	10998	2	-0.91653	0.29528	0.30196	0.99505	6494	1	-0.91653
VRK1	3	0.008445	0.022781	0.802427	603	1	-0.33188	0.29532	0.302	0.99505	6495	1	-0.33188
NonTargetingControlGuideForHuman_0705	1	0.70467	0.70473	1.0	15783	0	0.074374	0.29533	0.29524	0.99505	6496	0	0.074374
FBXO46	3	0.62383	0.70857	1.0	14734	1	-0.14807	0.29539	0.30206	0.99505	6497	1	-0.14807
GPR55	3	0.54885	0.67471	1.0	13849	1	-0.39283	0.29547	0.30212	0.99505	6498	1	-0.39283
FAM126B	3	0.85007	0.85148	1.0	18062	1	0.47991	0.29554	0.30219	0.99505	6499	1	0.47991
CST2	3	0.88977	0.88977	1.0	18886	0	-0.43995	0.29558	0.30223	0.99505	6500	1	-0.43995
LUM	3	0.16104	0.30613	1.0	6313	1	0.51604	0.29562	0.30226	0.99505	6501	1	0.51604
hsa-mir-6844	1	0.7043	0.70439	1.0	15778	0	0.072664	0.2957	0.29562	0.99505	6502	0	0.072664
NonTargetingControlGuideForHuman_0558	1	0.70422	0.7043	1.0	15776	0	0.073214	0.29578	0.2957	0.99505	6503	0	0.073214
CCNG1	3	0.78974	0.80401	1.0	17010	1	-0.60231	0.29581	0.30243	0.99505	6504	1	-0.60231
PPL	3	0.50882	0.65813	1.0	13458	1	0.11092	0.29585	0.30246	0.99505	6505	1	0.11092
TRIM13	3	0.28093	0.43306	1.0	8867	2	-1.2083	0.29596	0.30258	0.99505	6506	1	-1.2083
hsa-mir-6764	4	0.29463	0.51078	1.0	9158	2	-0.98122	0.29597	0.32301	0.99505	6507	1	-0.98122
TRIML1	3	0.9208	0.92079	1.0	19591	0	0.27682	0.29603	0.30264	0.99505	6508	1	0.27682
B3GAT2	3	0.86385	0.8641	1.0	18350	1	-0.25565	0.29607	0.30268	0.99505	6509	1	-0.25565
OR13H1	3	0.49917	0.65384	1.0	13377	2	-0.64397	0.29611	0.30271	0.99505	6510	1	-0.64397
FAM107B	3	0.44032	0.59544	1.0	12105	1	-0.58813	0.29615	0.30275	0.99505	6511	1	-0.58813
SLC5A4	3	0.95141	0.95159	1.0	20305	0	-0.021268	0.29619	0.30278	0.99505	6512	1	-0.021268
PDIA2	3	0.25828	0.40946	1.0	8394	2	-1.291	0.29622	0.30282	0.99505	6513	1	-1.291
EMG1	3	0.35557	0.51012	1.0	10393	1	-0.53938	0.2963	0.30288	0.99505	6514	1	-0.53938
MRPL35	3	0.50979	0.6585	1.0	13473	1	-0.06853	0.29634	0.30292	0.99505	6515	1	-0.06853
CR1L	3	0.091866	0.20528	0.989291	4353	1	-0.46914	0.29638	0.30295	0.99505	6516	1	-0.46914
CFHR2	3	0.87838	0.87846	1.0	18663	0	0.52019	0.29641	0.30299	0.99505	6517	1	0.52019
DCLK2	3	0.33079	0.48476	1.0	9915	2	-1.0649	0.29645	0.30302	0.99505	6518	1	-1.0649
TEX35	3	0.19347	0.34112	1.0	6994	1	0.22646	0.29649	0.30305	0.99505	6519	1	0.22646
FAM219B	3	0.86514	0.86535	1.0	18376	1	0.19324	0.29653	0.30308	0.99505	6520	1	0.19324
WNT8B	3	0.25005	0.4008	1.0	8236	2	-1.3118	0.29656	0.30312	0.99505	6521	1	-1.3118
FSTL4	3	0.26601	0.41751	1.0	8550	2	-1.2652	0.29675	0.30329	0.99505	6522	1	-1.2652
IFT88	3	0.20241	0.35065	1.0	7177	1	0.23647	0.29679	0.30332	0.99505	6523	1	0.23647
IRF7	3	0.96948	0.96955	1.0	20716	0	0.19713	0.29683	0.30334	0.99505	6524	1	0.19713
CNPPD1	3	0.1827	0.3296	1.0	6752	2	-0.89664	0.29694	0.30345	0.99505	6525	1	-0.89664
NonTargetingControlGuideForHuman_0228	1	0.70302	0.7031	1.0	15761	0	0.066089	0.29698	0.29693	0.99505	6526	0	0.066089
CLIP4	3	0.92155	0.92153	1.0	19608	0	0.4622	0.29698	0.30348	0.99505	6527	1	0.4622
hsa-mir-4484	4	0.21787	0.40982	1.0	7533	2	-0.68059	0.2971	0.32388	0.99505	6528	1	-0.68059
KIAA1024	3	0.4167	0.57184	1.0	11605	2	-0.83714	0.29713	0.30364	0.99505	6529	1	-0.83714
NonTargetingControlGuideForHuman_0292	1	0.70278	0.70285	1.0	15757	0	0.069322	0.29722	0.29715	0.99505	6530	0	0.069322
ARHGAP4	3	0.13635	0.27947	1.0	5768	2	-1.7974	0.29732	0.30381	0.99505	6531	1	-1.7974
AMDHD1	3	0.49475	0.64949	1.0	13288	2	-0.65472	0.29736	0.30384	0.99505	6532	1	-0.65472
LOC100130880	3	0.68303	0.73851	1.0	15497	1	0.59296	0.29747	0.30394	0.99505	6533	1	0.59296
RNF185	3	0.22675	0.37624	1.0	7738	1	-0.33148	0.29751	0.30397	0.99505	6534	1	-0.33148
PDGFRB	3	0.28956	0.44197	1.0	9053	2	-1.1943	0.29759	0.30404	0.99505	6535	1	-1.1943
OR4N4	3	0.08336	0.18874	0.983362	4032	1	-0.012024	0.29766	0.3041	0.99505	6536	1	-0.012024
hsa-mir-6515	4	0.27715	0.48862	1.0	8790	1	0.38761	0.29768	0.32434	0.99505	6537	1	0.38761
HOXD12	3	0.9221	0.92211	1.0	19625	0	0.32026	0.2977	0.30413	0.99505	6538	1	0.32026
DDX52	3	0.27807	0.4301	1.0	8808	1	-0.073082	0.29779	0.30423	0.99505	6539	1	-0.073082
C6orf58	3	0.7508	0.77815	1.0	16420	1	-0.34926	0.29785	0.30428	0.99505	6540	1	-0.34926
NonTargetingControlGuideForHuman_0780	1	0.70205	0.70211	1.0	15746	0	0.070923	0.29795	0.29787	0.99505	6541	0	0.070923
hsa-mir-6508	4	0.046349	0.13522	0.96616	2504	2	-0.42441	0.29798	0.32456	0.99505	6542	1	-0.42441
PEX11A	3	0.050235	0.12038	0.956941	2663	1	-0.026404	0.298	0.30441	0.99505	6543	1	-0.026404
GTPBP8	3	0.014173	0.037266	0.853021	928	2	-3.5394	0.29804	0.30444	0.99505	6544	1	-3.5394
ZNF317	3	0.19714	0.34498	1.0	7068	2	-1.5196	0.29808	0.30448	0.99505	6545	1	-1.5196
OR6C75	3	0.64409	0.71844	1.0	14995	1	-0.55569	0.29812	0.30451	0.99505	6546	1	-0.55569
WARS	3	0.2981	0.45088	1.0	9222	2	-0.70789	0.29815	0.30454	0.99505	6547	1	-0.70789
NUDT15	3	0.27972	0.43181	1.0	8842	2	-1.2073	0.29819	0.30458	0.99505	6548	1	-1.2073
NonTargetingControlGuideForHuman_0309	1	0.70175	0.7018	1.0	15741	0	0.065397	0.29825	0.29818	0.99505	6549	0	0.065397
CARHSP1	3	0.60389	0.6991	1.0	14488	1	0.25784	0.2983	0.30468	0.99505	6550	1	0.25784
DEFB115	3	0.56911	0.68343	1.0	14097	1	-0.39416	0.29834	0.3047	0.99505	6551	1	-0.39416
EHMT1	3	0.65255	0.72266	1.0	15097	1	-0.40132	0.29838	0.30474	0.99505	6552	1	-0.40132
NonTargetingControlGuideForHuman_0614	1	0.70159	0.70165	1.0	15740	0	0.067179	0.29841	0.29833	0.99505	6553	0	0.067179
CLN6	3	0.13484	0.27783	1.0	5725	2	-1.8131	0.29846	0.3048	0.99505	6554	1	-1.8131
AIF1	3	0.13784	0.28106	1.0	5799	1	-0.46492	0.29853	0.30487	0.99505	6555	1	-0.46492
METTL6	3	0.20174	0.34994	1.0	7161	2	-1.4939	0.29857	0.3049	0.99505	6556	1	-1.4939
MAN2C1	3	0.17141	0.31734	1.0	6511	2	-1.6293	0.29861	0.30494	0.99505	6557	1	-1.6293
DEFB128	3	0.38132	0.53624	1.0	10893	1	-0.11267	0.29864	0.30497	0.99505	6558	1	-0.11267
MTMR8	3	0.22368	0.37305	1.0	7665	2	-1.4165	0.29868	0.30501	0.99505	6559	1	-1.4165
C9orf117	3	0.84955	0.85103	1.0	18055	1	0.45488	0.29872	0.30505	0.99505	6560	1	0.45488
MCTP1	3	0.67748	0.73547	1.0	15407	1	0.2571	0.29883	0.30513	0.99505	6561	1	0.2571
LOC100130357	3	0.16976	0.31561	1.0	6476	2	-1.6391	0.29887	0.30518	0.99505	6562	1	-1.6391
hsa-mir-3976	4	0.51222	0.67829	1.0	13495	2	-0.18082	0.29891	0.32529	0.99505	6563	1	-0.18082
MICAL1	3	0.88446	0.88451	1.0	18777	0	0.60494	0.29891	0.3052	0.99505	6564	1	0.60494
CEACAM1	3	0.63084	0.71193	1.0	14823	1	0.079205	0.29895	0.30524	0.99505	6565	1	0.079205
HSF1	3	0.027022	0.0683	0.911053	1588	2	-3.0167	0.29902	0.30532	0.99505	6566	1	-3.0167
MIXL1	3	0.10086	0.22249	0.99751	4668	1	-0.37474	0.29914	0.30542	0.99505	6567	1	-0.37474
KHDC3L	3	0.30082	0.45376	1.0	9278	2	-1.1529	0.29925	0.30553	0.99505	6568	1	-1.1529
LAGE3	3	0.46059	0.61558	1.0	12555	2	-0.7331	0.29929	0.30556	0.99505	6569	1	-0.7331
CTSK	3	0.3158	0.46937	1.0	9604	1	-0.58361	0.29936	0.30562	0.99505	6570	1	-0.58361
ZBED3	3	0.79423	0.80718	1.0	17086	1	-0.36673	0.29947	0.30572	0.99505	6571	1	-0.36673
NonTargetingControlGuideForHuman_0103	1	0.70047	0.70049	1.0	15729	0	0.060191	0.29953	0.29946	0.99505	6572	0	0.060191
