id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ANKDD1B	3	0.49691	0.53278	0.999934	10732	1	0.12292	0.0701	0.13993	0.938935	3067	2	0.12292
MBD3L1	3	0.92233	0.92233	0.999934	19483	0	0.27764	0.070116	0.13996	0.938935	3068	2	0.27764
FETUB	3	0.89005	0.89004	0.999934	18745	0	0.26347	0.070142	0.13999	0.938935	3069	2	0.26347
FAM211B	3	0.48978	0.52782	0.999934	10606	1	-0.023103	0.070146	0.13999	0.938935	3070	1	-0.023103
hsa-mir-548a-1	4	0.62496	0.66621	0.999934	12843	1	0.35019	0.070188	0.15934	0.944789	3071	2	0.35019
FAM45A	3	0.76175	0.7617	0.999934	15767	0	0.32882	0.070207	0.14007	0.938935	3072	2	0.32882
HSPG2	3	0.74951	0.74947	0.999934	15469	0	0.2842	0.07022	0.14009	0.938935	3073	2	0.2842
GPR133	3	0.75701	0.75695	0.999934	15647	0	0.22782	0.070259	0.14014	0.938935	3074	2	0.22782
NonTargetingControlGuideForHuman_0664	1	0.92974	0.92995	0.999934	19650	0	0.34844	0.070261	0.07027	0.889587	3075	1	0.34844
PPIC	3	0.12796	0.21631	0.999934	4241	1	0.097785	0.070464	0.14042	0.938935	3076	2	0.097785
IGSF5	3	0.89124	0.89125	0.999934	18773	0	0.2602	0.070492	0.14046	0.938935	3077	2	0.2602
CRMP1	3	0.29789	0.40872	0.999934	7920	1	0.010948	0.070509	0.14048	0.938935	3078	1	0.010948
RAP2B	3	0.89324	0.89323	0.999934	18814	0	0.31867	0.070531	0.14051	0.938935	3079	2	0.31867
ZNF385B	3	0.88818	0.8882	0.999934	18693	0	0.18682	0.070555	0.14055	0.938935	3080	2	0.18682
CHRNA3	3	0.27705	0.39717	0.999934	7666	1	0.70899	0.070583	0.14058	0.938935	3081	2	0.70899
SH3RF2	3	0.12019	0.20595	0.999934	4067	2	-0.24199	0.0706	0.14061	0.938935	3082	1	-0.24199
LPAR2	3	0.29759	0.40854	0.999934	7917	1	0.33386	0.070646	0.14068	0.938935	3083	2	0.33386
ITSN1	3	0.95912	0.95925	0.999934	20399	0	0.23445	0.070691	0.14074	0.938935	3084	2	0.23445
USP17L3	3	0.14773	0.24254	0.999934	4715	1	0.23048	0.0707	0.14075	0.938935	3085	2	0.23048
SPARC	3	0.63866	0.64304	0.999934	13099	1	-0.073059	0.070782	0.14087	0.93943	3086	1	-0.073059
hsa-mir-3685	4	0.14612	0.27306	0.999934	4679	2	0.026181	0.070897	0.16068	0.945961	3087	2	0.026181
AGPAT9	3	0.28062	0.39913	0.999934	7712	1	0.3011	0.070922	0.14106	0.940423	3088	2	0.3011
CEACAM19	3	0.29687	0.40812	0.999934	7906	1	0.20219	0.070964	0.14112	0.94054	3089	2	0.20219
SLC30A7	3	0.93608	0.93616	0.999934	19800	0	0.2872	0.071078	0.14128	0.941016	3090	2	0.2872
NDC1	2	0.92887	0.92889	0.999934	19637	0	0.25721	0.071133	0.12393	0.933734	3091	2	0.25721
SLU7	3	0.32526	0.42436	0.999934	8300	1	0.30243	0.071143	0.14135	0.941016	3092	2	0.30243
GLDN	3	0.81376	0.81344	0.999934	16929	0	0.22349	0.071182	0.1414	0.941016	3093	2	0.22349
COL4A2	3	0.52312	0.55142	0.999934	11129	1	0.38652	0.071192	0.14141	0.941016	3094	2	0.38652
EEF2K	3	0.5406	0.56426	0.999934	11405	1	0.11814	0.071237	0.14148	0.941016	3095	2	0.11814
GPRIN3	3	0.82408	0.82392	0.999934	17165	0	0.39088	0.071283	0.14155	0.941016	3096	2	0.39088
FAM135B	3	0.74701	0.74694	0.999934	15413	0	0.45926	0.071287	0.14155	0.941016	3097	2	0.45926
MYOZ2	3	0.53974	0.56364	0.999934	11390	1	0.34719	0.071326	0.14161	0.941016	3098	2	0.34719
ITGB5	3	0.75855	0.75851	0.999934	15685	0	-0.074202	0.071373	0.14168	0.941016	3099	1	-0.074202
SNX30	3	0.1685	0.26993	0.999934	5221	2	-0.15628	0.071419	0.14174	0.941016	3100	1	-0.15628
LYPD8	3	0.38304	0.45874	0.999934	9046	1	0.31707	0.071464	0.14181	0.941016	3101	2	0.31707
KRTAP12-2	3	0.10399	0.18415	0.999934	3689	1	0.36341	0.071522	0.14187	0.941016	3102	2	0.36341
hsa-mir-4703	1	0.92845	0.92866	0.999934	19627	0	0.75876	0.07155	0.071571	0.893314	3103	1	0.75876
RCL1	3	0.049268	0.10893	0.973459	2350	2	-0.23041	0.071555	0.14193	0.941016	3104	1	-0.23041
MEDAG	3	0.80962	0.80933	0.999934	16832	0	0.28266	0.071639	0.14204	0.941016	3105	2	0.28266
NonTargetingControlGuideForHuman_0162	1	0.92832	0.92854	0.999934	19620	0	0.89084	0.071678	0.071705	0.893314	3106	1	0.89084
hsa-mir-5095	4	0.66196	0.68979	0.999934	13564	1	0.25011	0.071699	0.16223	0.947749	3107	3	0.25011
PDLIM3	3	0.67205	0.67279	0.999934	13764	1	0.5077	0.071744	0.14219	0.941016	3108	2	0.5077
hsa-mir-28	4	0.15994	0.28803	0.999934	5014	2	-0.39475	0.071755	0.16233	0.947749	3109	1	-0.39475
AMELX	3	0.95041	0.95059	0.999934	20168	0	0.27635	0.071782	0.14225	0.941016	3110	2	0.27635
ASGR1	3	0.95772	0.95788	0.999934	20368	0	0.19206	0.071828	0.14231	0.941016	3111	2	0.19206
ZNF549	3	0.33644	0.4308	0.999934	8444	1	0.40644	0.071849	0.14234	0.941016	3112	2	0.40644
ZNF527	3	0.33116	0.42777	0.999934	8377	1	0.078279	0.071873	0.14237	0.941016	3113	1	0.078279
GLMN	3	0.029015	0.072912	0.892921	1713	1	-0.089975	0.071919	0.14243	0.941016	3114	1	-0.089975
hsa-mir-548h-2	3	0.95203	0.95222	0.999934	20212	0	0.36006	0.071954	0.14248	0.941016	3115	2	0.36006
hsa-mir-6839	4	0.97044	0.97041	0.999934	20695	0	0.35866	0.072117	0.16304	0.947749	3116	3	0.35866
OVCH1	3	0.64633	0.64978	0.999934	13247	1	0.066293	0.072146	0.14272	0.941016	3117	1	0.066293
TMEM160	3	0.60849	0.61746	0.999934	12543	1	0.3486	0.072163	0.14274	0.941016	3118	2	0.3486
RRBP1	3	0.73063	0.73047	0.999934	15038	0	0.37455	0.072176	0.14276	0.941016	3119	2	0.37455
DENND1C	3	0.20909	0.32254	0.999934	6191	2	-0.19726	0.072237	0.14283	0.941016	3120	1	-0.19726
TXNDC11	3	0.21471	0.32972	0.999934	6343	1	0.13802	0.072282	0.1429	0.941016	3121	2	0.13802
DEFB128	3	0.87726	0.87729	0.999934	18429	0	0.36616	0.072321	0.14295	0.941016	3122	2	0.36616
C1GALT1	3	0.3762	0.45453	0.999934	8948	1	-0.078065	0.072328	0.14296	0.941016	3123	1	-0.078065
SCNN1G	3	0.61482	0.62274	0.999934	12647	1	0.24589	0.072373	0.14303	0.941016	3124	2	0.24589
NonTargetingControlGuideForHuman_0054	1	0.92756	0.9278	0.999934	19605	0	0.60033	0.072442	0.072465	0.895419	3125	1	0.60033
NonTargetingControlGuideForHuman_0546	1	0.92751	0.92775	0.999934	19604	0	0.39266	0.072489	0.072513	0.895419	3126	1	0.39266
UHMK1	3	0.28154	0.39964	0.999934	7723	1	-0.0063061	0.072555	0.14328	0.941016	3127	1	-0.0063061
USP46	3	0.827	0.82675	0.999934	17224	0	0.20777	0.0726	0.14334	0.941016	3128	2	0.20777
A2M	3	0.16669	0.26761	0.999934	5171	1	0.38193	0.07261	0.14336	0.941016	3129	2	0.38193
CDK15	3	0.80314	0.80288	0.999934	16691	0	0.10866	0.072646	0.14341	0.941016	3130	1	0.10866
ZFP36L1	3	0.23861	0.36002	0.999934	6915	1	0.06224	0.072691	0.14347	0.941016	3131	1	0.06224
HMSD	3	0.63914	0.64349	0.999934	13109	1	0.23564	0.072737	0.14354	0.941016	3132	2	0.23564
SUN1	3	0.69224	0.69206	0.999934	14211	1	0.031213	0.072782	0.14361	0.941016	3133	1	0.031213
OR6C6	3	0.95782	0.95798	0.999934	20370	0	0.29481	0.072847	0.14369	0.941016	3134	2	0.29481
AP1M1	3	0.1488	0.24397	0.999934	4733	1	0.31554	0.072886	0.14374	0.941016	3135	2	0.31554
TMEM14B	2	0.9271	0.92709	0.999934	19597	0	0.7424	0.072902	0.12678	0.934418	3136	2	0.7424
USP32	3	0.36314	0.44658	0.999934	8779	1	0.03666	0.072964	0.14384	0.941016	3137	1	0.03666
PI3	3	0.69647	0.69626	0.999934	14297	1	0.51714	0.072992	0.14387	0.941016	3138	2	0.51714
BBS4	3	0.088092	0.1626	0.999934	3273	1	0.37189	0.073097	0.14402	0.941016	3139	2	0.37189
RNASE9	3	0.78193	0.78174	0.999934	16223	0	0.19728	0.0731	0.14402	0.941016	3140	2	0.19728
NonTargetingControlGuideForHuman_0488	1	0.92689	0.92714	0.999934	19591	0	0.38787	0.07311	0.073123	0.896567	3141	1	0.38787
TRIP12	3	0.89331	0.89331	0.999934	18817	0	0.25424	0.073124	0.14404	0.941016	3142	2	0.25424
KLHL28	3	0.74958	0.74954	0.999934	15471	0	0.20989	0.073145	0.14408	0.941016	3143	2	0.20989
CLDN4	3	0.95523	0.95541	0.999934	20299	0	0.25256	0.07315	0.14409	0.941016	3144	2	0.25256
AKT2	3	0.92729	0.9273	0.999934	19603	0	0.22327	0.073177	0.14411	0.941016	3145	2	0.22327
RMND5A	3	0.76148	0.76145	0.999934	15757	0	0.29324	0.073191	0.14413	0.941016	3146	2	0.29324
WNT10B	3	0.28548	0.40177	0.999934	7767	1	0.47005	0.073203	0.14414	0.941016	3147	2	0.47005
ZNF211	3	0.87558	0.87568	0.999934	18383	0	0.31686	0.073236	0.14419	0.941016	3148	2	0.31686
TXNL4B	3	0.03481	0.086093	0.917902	1968	1	0.17131	0.073281	0.14425	0.941016	3149	2	0.17131
hsa-mir-6762	4	0.73814	0.74518	0.999934	15208	1	0.063305	0.073315	0.16527	0.947749	3150	2	0.063305
RDH12	3	0.098607	0.1769	0.999934	3528	2	-0.25644	0.073327	0.1443	0.941016	3151	1	-0.25644
EMCN	3	0.3897	0.46277	0.999934	9139	1	0.27276	0.073335	0.14432	0.941016	3152	2	0.27276
ROBO4	3	0.47285	0.51625	0.999934	10321	1	0.41238	0.073361	0.14436	0.941016	3153	2	0.41238
TRPM5	3	0.16547	0.266	0.999934	5151	1	0.1033	0.073418	0.14443	0.941016	3154	2	0.1033
ARHGAP26	3	0.58577	0.59897	0.999934	12153	1	0.35095	0.073427	0.14445	0.941016	3155	2	0.35095
NonTargetingControlGuideForHuman_0843	1	0.92657	0.92683	0.999934	19581	0	0.63831	0.073429	0.073435	0.896567	3156	1	0.63831
ADCK5	3	0.64098	0.6451	0.999934	13143	1	0.28832	0.073454	0.14449	0.941016	3157	2	0.28832
hsa-mir-6809	4	0.68754	0.70729	0.999934	14104	1	0.27807	0.073493	0.1656	0.947749	3158	3	0.27807
GABRA6	3	0.89874	0.89883	0.999934	18945	0	0.20933	0.073507	0.14457	0.941016	3159	2	0.20933
TMEM125	3	0.69402	0.69382	0.999934	14245	1	0.22683	0.073508	0.14457	0.941016	3160	2	0.22683
KLF11	3	0.1142	0.19789	0.999934	3920	1	0.32141	0.07352	0.14458	0.941016	3161	2	0.32141
CDYL	3	0.69122	0.69107	0.999934	14188	1	-0.12214	0.073554	0.14463	0.941016	3162	1	-0.12214
TMEM38A	3	0.0044504	0.012308	0.44873	596	2	-0.63795	0.073599	0.1447	0.941016	3163	1	-0.63795
KIAA1468	3	0.76684	0.76679	0.999934	15886	0	0.38635	0.073613	0.14472	0.941016	3164	2	0.38635
TRAPPC1	3	0.56651	0.58384	0.999934	11819	1	0.32098	0.073626	0.14474	0.941016	3165	2	0.32098
SNRNP27	3	0.10204	0.18153	0.999934	3633	2	-0.28459	0.073644	0.14476	0.941016	3166	1	-0.28459
DNAJB13	3	0.39166	0.46395	0.999934	9167	1	0.23322	0.07369	0.14483	0.941016	3167	2	0.23322
FRZB	3	0.53769	0.56212	0.999934	11349	1	0.31927	0.073705	0.14484	0.941016	3168	2	0.31927
NonTargetingControlGuideForHuman_0826	1	0.92628	0.92656	0.999934	19572	0	0.3952	0.073715	0.073733	0.896569	3169	1	0.3952
hsa-mir-7849	4	0.58207	0.64066	0.999934	12084	1	0.10554	0.073777	0.16613	0.947749	3170	2	0.10554
TRIM69	3	0.58312	0.59681	0.999934	12102	1	0.39421	0.073824	0.14502	0.941016	3171	2	0.39421
SPTB	3	0.7195	0.71926	0.999934	14786	0	-0.08057	0.073871	0.14508	0.941016	3172	1	-0.08057
URB1	3	0.033643	0.083473	0.911755	1920	1	0.0094643	0.073917	0.14514	0.941016	3173	1	0.0094643
ATPAF2	3	0.23446	0.35477	0.999934	6821	1	0.22548	0.073917	0.14514	0.941016	3174	2	0.22548
NonTargetingControlGuideForHuman_0437	1	0.92608	0.92637	0.999934	19567	0	0.46968	0.073922	0.07393	0.897363	3175	1	0.46968
SLC8A2	3	0.47872	0.52024	0.999934	10413	1	0.25501	0.073962	0.1452	0.941016	3176	2	0.25501
CKLF-CMTM1	3	0.21658	0.33207	0.999934	6390	2	-0.17509	0.074008	0.14527	0.941016	3177	1	-0.17509
FGF17	3	0.7803	0.78015	0.999934	16194	0	0.22249	0.074023	0.14529	0.941016	3178	2	0.22249
hsa-mir-3683	4	0.48605	0.59048	0.999934	10548	1	0.2125	0.074086	0.16671	0.947749	3179	3	0.2125
NLRC5	3	0.12542	0.21297	0.999934	4177	2	-0.52223	0.074098	0.14538	0.941016	3180	1	-0.52223
hsa-mir-153-1	3	0.92688	0.92689	0.999934	19590	0	0.57569	0.074103	0.14539	0.941016	3181	2	0.57569
DPP7	3	0.2256	0.3435	0.999934	6605	1	0.24069	0.074144	0.14544	0.941019	3182	2	0.24069
BCLAF1	3	0.38332	0.45892	0.999934	9051	1	0.1863	0.074189	0.1455	0.941114	3183	2	0.1863
ZNF563	3	0.65168	0.65448	0.999934	13357	1	0.50176	0.074315	0.14567	0.941266	3184	2	0.50176
ACTL6A	3	0.0029819	0.0082667	0.392047	452	2	-0.5621	0.074325	0.14569	0.941266	3185	1	-0.5621
CADPS2	3	0.89596	0.89601	0.999934	18891	0	0.24632	0.074448	0.14585	0.941308	3186	2	0.24632
CTAGE6	2	0.82794	0.82776	0.999934	17246	0	0.49917	0.074449	0.12925	0.934418	3187	1	0.49917
SCARF2	3	0.51193	0.54329	0.999934	10956	1	-0.13567	0.074461	0.14586	0.941308	3188	1	-0.13567
IPO4	3	0.20048	0.31153	0.999934	5982	1	0.5322	0.074475	0.14588	0.941308	3189	2	0.5322
ZNF274	3	0.92438	0.92438	0.999934	19533	0	0.26729	0.074552	0.14597	0.941308	3190	2	0.26729
hsa-mir-548ao	4	0.56704	0.63223	0.999934	11827	1	0.30127	0.074557	0.16756	0.94933	3191	3	0.30127
DNAJC5	3	0.68872	0.68871	0.999934	14138	1	0.20901	0.074597	0.14604	0.941308	3192	2	0.20901
FUT10	3	0.95567	0.95584	0.999934	20313	0	0.32921	0.074621	0.14608	0.941308	3193	2	0.32921
CPSF2	3	0.49132	0.52889	0.999934	10632	1	0.03848	0.074643	0.1461	0.941308	3194	1	0.03848
CCT5	3	0.025426	0.064558	0.863746	1572	2	-0.45853	0.074733	0.14624	0.941833	3195	1	-0.45853
HFE2	3	0.87882	0.87887	0.999934	18469	0	0.080751	0.074779	0.1463	0.941833	3196	1	0.080751
hsa-mir-548aj-1	3	0.15057	0.24627	0.999934	4782	2	-0.49136	0.074824	0.14636	0.941833	3197	1	-0.49136
MPC1L	3	0.77272	0.77267	0.999934	16022	0	0.40418	0.074901	0.14646	0.941947	3198	2	0.40418
NonTargetingControlGuideForHuman_0448	1	0.92509	0.92544	0.999934	19551	0	0.30975	0.074909	0.074903	0.899166	3199	1	0.30975
CR2	3	0.76575	0.7657	0.999934	15857	0	0.54023	0.074915	0.14648	0.941947	3200	2	0.54023
TOX3	3	0.92598	0.92596	0.999934	19564	0	0.21725	0.074967	0.14654	0.941947	3201	2	0.21725
HOXB2	3	0.74841	0.74838	0.999934	15438	0	0.19913	0.075007	0.14659	0.941947	3202	2	0.19913
RASL11B	3	0.52745	0.55455	0.999934	11199	1	0.28936	0.075074	0.14668	0.941947	3203	2	0.28936
hsa-mir-5188	4	0.96449	0.96447	0.999934	20542	0	0.38639	0.075087	0.1686	0.94933	3204	3	0.38639
PSORS1C2	3	0.47142	0.51526	0.999934	10298	1	-0.12663	0.075141	0.14677	0.941947	3205	1	-0.12663
ZNF446	3	0.83599	0.83583	0.999934	17438	0	0.50348	0.075168	0.14681	0.941947	3206	2	0.50348
ABCG2	3	0.94944	0.94959	0.999934	20142	0	0.39426	0.075187	0.14684	0.941947	3207	2	0.39426
RNF5	3	0.8711	0.87112	0.999934	18268	0	0.22913	0.075277	0.14697	0.941947	3208	2	0.22913
USP17L8	3	0.92821	0.92826	0.999934	19618	0	0.45358	0.075288	0.14698	0.941947	3209	2	0.45358
BTBD16	3	0.27076	0.39372	0.999934	7590	1	-0.052455	0.075323	0.14703	0.941947	3210	1	-0.052455
PTGES3L-AARSD1	1	0.92468	0.92503	0.999934	19539	0	0.7283	0.075323	0.075307	0.899166	3211	1	0.7283
CACNA2D4	3	0.59069	0.6029	0.999934	12238	1	0.31277	0.075368	0.1471	0.941947	3212	2	0.31277
PDCD4	3	0.93776	0.93786	0.999934	19843	0	0.49392	0.075368	0.1471	0.941947	3213	2	0.49392
NonTargetingControlGuideForHuman_0502	1	0.92463	0.92498	0.999934	19537	0	0.48811	0.075371	0.075355	0.899166	3214	1	0.48811
C9orf62	3	0.13509	0.22586	0.999934	4430	1	0.35952	0.075408	0.14715	0.941947	3215	2	0.35952
C1QTNF9B	3	0.14362	0.23714	0.999934	4619	2	-0.17573	0.075413	0.14716	0.941947	3216	1	-0.17573
LCN2	3	0.33622	0.43067	0.999934	8439	1	0.42174	0.075448	0.14721	0.941947	3217	2	0.42174
ODF4	3	0.6835	0.68369	0.999934	14020	1	-0.022426	0.075504	0.14729	0.942166	3218	1	-0.022426
TMEM259	3	0.1653	0.26578	0.999934	5146	1	0.24735	0.075609	0.14743	0.942372	3219	2	0.24735
TTLL4	3	0.47553	0.51806	0.999934	10365	1	0.2025	0.075649	0.14749	0.942372	3220	2	0.2025
UVRAG	3	0.27874	0.39809	0.999934	7691	1	-0.19082	0.075685	0.14755	0.942372	3221	1	-0.19082
MMADHC	3	0.87946	0.87951	0.999934	18492	0	0.16139	0.075731	0.14761	0.942372	3222	2	0.16139
RUNX1	3	0.11708	0.20177	0.999934	3980	2	-0.18273	0.075776	0.14767	0.942372	3223	1	-0.18273
TRIM36	3	0.83629	0.83614	0.999934	17445	0	0.42563	0.075783	0.14768	0.942372	3224	2	0.42563
GOLPH3	3	0.90917	0.90914	0.999934	19171	0	0.17334	0.075821	0.14773	0.942372	3225	1	0.17334
TNFRSF1A	3	0.74341	0.74332	0.999934	15329	0	0.16165	0.07585	0.14777	0.942372	3226	2	0.16165
BRD3	3	0.50188	0.53626	0.999934	10804	1	0.17046	0.075867	0.14779	0.942372	3227	2	0.17046
VGLL1	3	0.050213	0.11028	0.977877	2371	1	0.17805	0.07589	0.14782	0.942372	3228	2	0.17805
HOXB3	3	0.91875	0.91874	0.999934	19399	0	0.14768	0.075912	0.14786	0.942372	3229	2	0.14768
ZNF420	3	0.93934	0.93946	0.999934	19881	0	0.16755	0.075957	0.14793	0.942372	3230	2	0.16755
hsa-mir-1179	4	0.10391	0.22148	0.999934	3688	1	0.28711	0.075994	0.17032	0.94933	3231	3	0.28711
KIF21B	3	0.066182	0.13256	0.999934	2743	1	0.12382	0.076002	0.14798	0.942372	3232	1	0.12382
NonTargetingControlGuideForHuman_0310	1	0.92393	0.92429	0.999934	19523	0	0.55194	0.076071	0.076078	0.899166	3233	1	0.55194
SPTLC3	3	0.95943	0.95955	0.999934	20410	0	0.19664	0.076104	0.14813	0.942372	3234	2	0.19664
ANAPC10	3	0.066136	0.13249	0.999934	2742	1	0.31709	0.076138	0.14817	0.942372	3235	2	0.31709
TEDDM1	3	0.864	0.86393	0.999934	18106	0	0.30728	0.076145	0.14818	0.942372	3236	2	0.30728
LMNB2	3	0.68818	0.6882	0.999934	14122	1	0.42094	0.076252	0.14834	0.942372	3237	2	0.42094
hsa-mir-4284	4	0.32204	0.46147	0.999934	8259	1	0.20834	0.076263	0.17081	0.94933	3238	2	0.20834
VAMP4	3	0.93328	0.93335	0.999934	19734	0	0.39261	0.076266	0.14836	0.942372	3239	2	0.39261
RAB27A	3	0.55034	0.57153	0.999934	11552	1	0.38262	0.076319	0.14842	0.942372	3240	2	0.38262
CDRT15L2	3	0.28876	0.40359	0.999934	7800	1	0.1681	0.07632	0.14842	0.942372	3241	2	0.1681
NOX5	2	0.92365	0.92364	0.999934	19518	0	0.32234	0.076346	0.13233	0.934418	3242	2	0.32234
SPP2	3	0.82333	0.82318	0.999934	17143	0	0.047046	0.07641	0.14854	0.942372	3243	1	0.047046
GCSH	3	0.76968	0.76965	0.999934	15946	0	-0.01524	0.076455	0.14861	0.942372	3244	1	-0.01524
C19orf70	3	0.48666	0.52564	0.999934	10557	1	0.3765	0.076467	0.14862	0.942372	3245	2	0.3765
PTDSS2	3	0.88044	0.88046	0.999934	18517	0	0.095154	0.076501	0.14867	0.942372	3246	1	0.095154
MPV17	3	0.65047	0.65343	0.999934	13330	1	-0.0023077	0.076546	0.14873	0.942372	3247	1	-0.0023077
ASB12	3	0.59643	0.6076	0.999934	12325	1	-0.0060156	0.076591	0.14878	0.942372	3248	1	-0.0060156
MAPRE3	3	0.59914	0.60981	0.999934	12363	1	0.42991	0.076642	0.14885	0.942372	3249	2	0.42991
DNAH9	3	0.03749	0.092168	0.935445	2067	2	-0.55758	0.076682	0.14891	0.942372	3250	1	-0.55758
RBMS1	3	0.88279	0.88284	0.999934	18571	0	0.32328	0.076723	0.14897	0.942372	3251	2	0.32328
KCTD18	3	0.51644	0.54657	0.999934	11034	1	0.021334	0.076727	0.14897	0.942372	3252	1	0.021334
TGFBR1	3	0.94224	0.94233	0.999934	19965	0	0.24606	0.07675	0.149	0.942372	3253	2	0.24606
NonTargetingControlGuideForHuman_0389	1	0.92324	0.92361	0.999934	19511	0	0.66826	0.076756	0.076782	0.899166	3254	1	0.66826
OSBPL7	3	0.93094	0.93097	0.999934	19676	0	0.20376	0.076763	0.14902	0.942372	3255	2	0.20376
CTSL	2	0.57114	0.57132	0.999934	11886	0	0.23493	0.076775	0.133	0.934418	3256	1	0.23493
ATP2B3	3	0.6513	0.65415	0.999934	13351	1	0.29381	0.07679	0.14905	0.942372	3257	2	0.29381
hsa-mir-6868	4	0.4545	0.5755	0.999934	10048	1	0.07751	0.076803	0.17182	0.94933	3258	1	0.07751
OR2C1	3	0.021439	0.055108	0.818396	1412	2	-0.57612	0.076863	0.14915	0.942372	3259	1	-0.57612
FAM21B	2	0.92311	0.92312	0.999934	19508	0	0.26549	0.076892	0.13318	0.934418	3260	2	0.26549
hsa-mir-181a-1	4	0.33752	0.47815	0.999934	8459	2	0.076226	0.076992	0.17219	0.94933	3261	2	0.076226
NonTargetingControlGuideForHuman_0661	1	0.92301	0.92337	0.999934	19505	0	0.4352	0.076995	0.077028	0.899166	3262	1	0.4352
HN1L	3	0.45912	0.50701	0.999934	10116	1	-0.10886	0.076999	0.14933	0.942372	3263	1	-0.10886
MYOM3	3	0.43932	0.49403	0.999934	9829	1	-0.050568	0.077044	0.14939	0.942372	3264	1	-0.050568
SLC25A48	3	0.5679	0.58494	0.999934	11835	1	0.0067423	0.077089	0.14945	0.942372	3265	1	0.0067423
OR4M1	3	0.83734	0.83721	0.999934	17472	0	0.2472	0.077135	0.14952	0.942372	3266	2	0.2472
FRMPD4	3	0.92683	0.92685	0.999934	19588	0	0.30181	0.077154	0.14956	0.942372	3267	2	0.30181
hsa-mir-4648	4	0.85972	0.85949	0.999934	18015	0	0.13676	0.077163	0.17249	0.94933	3268	2	0.13676
CLK4	3	0.51323	0.54423	0.999934	10982	1	0.34252	0.077168	0.14957	0.942372	3269	2	0.34252
DPH5	3	0.19504	0.30455	0.999934	5851	2	-0.10856	0.07718	0.14959	0.942372	3270	1	-0.10856
NonTargetingControlGuideForHuman_0006	1	0.92278	0.92313	0.999934	19500	0	0.42877	0.077218	0.077245	0.899166	3271	1	0.42877
PKD1L3	3	0.70211	0.70189	0.999934	14419	1	0.22996	0.077225	0.14965	0.942372	3272	2	0.22996
hsa-mir-3064	4	0.45789	0.57708	0.999934	10095	1	0.16253	0.077228	0.17262	0.94933	3273	2	0.16253
NonTargetingControlGuideForHuman_0727	1	0.92272	0.92308	0.999934	19498	0	0.58939	0.077281	0.077307	0.899166	3274	1	0.58939
ALMS1	3	0.84511	0.84509	0.999934	17669	0	0.21188	0.077289	0.14973	0.942372	3275	2	0.21188
NonTargetingControlGuideForHuman_0534	1	0.92267	0.92303	0.999934	19496	0	1.0915	0.077329	0.077356	0.899166	3276	1	1.0915
NonTargetingControlGuideForHuman_0574	1	0.92264	0.923	0.999934	19495	0	0.55628	0.077361	0.077381	0.899166	3277	1	0.55628
RPL35A	3	0.030956	0.07738	0.900794	1804	2	-0.87841	0.077406	0.1499	0.942372	3278	1	-0.87841
NonTargetingControlGuideForHuman_0342	1	0.92259	0.92293	0.999934	19492	0	0.53671	0.077409	0.077434	0.899166	3279	1	0.53671
hsa-mir-4667	4	0.7209	0.73166	0.999934	14818	1	0.20228	0.077413	0.17297	0.94933	3280	3	0.20228
hsa-mir-378f	4	0.72768	0.73689	0.999934	14978	1	0.21979	0.077447	0.17304	0.949377	3281	3	0.21979
C14orf80	3	0.71658	0.71638	0.999934	14718	0	0.37494	0.077452	0.14996	0.942372	3282	2	0.37494
RAC3	3	0.55369	0.57407	0.999934	11608	1	0.21123	0.077465	0.14998	0.942372	3283	2	0.21123
ATP4B	3	0.92949	0.92953	0.999934	19645	0	0.12388	0.077497	0.15003	0.942372	3284	2	0.12388
ROS1	3	0.95821	0.95835	0.999934	20385	0	0.37868	0.077519	0.15006	0.942372	3285	2	0.37868
hsa-mir-4735	4	0.97096	0.97093	0.999934	20709	0	0.19404	0.077528	0.17319	0.949377	3286	3	0.19404
SLC30A9	3	0.65875	0.66074	0.999934	13493	1	0.10327	0.077542	0.15009	0.942372	3287	1	0.10327
TMOD2	3	0.87538	0.87546	0.999934	18375	0	0.2574	0.077546	0.1501	0.942372	3288	2	0.2574
PLXNA3	3	0.74473	0.74464	0.999934	15357	0	-0.045374	0.077587	0.15015	0.942372	3289	1	-0.045374
PCDHGC5	2	0.25791	0.29642	0.999934	7390	1	-0.16423	0.077662	0.1344	0.934418	3290	1	-0.16423
CD58	3	0.16354	0.26346	0.999934	5103	2	-0.22029	0.077678	0.15028	0.942372	3291	1	-0.22029
HIST1H2AK	3	0.95437	0.95457	0.999934	20284	0	0.23666	0.077709	0.15032	0.942372	3292	2	0.23666
MINA	3	0.49467	0.53121	0.999934	10694	1	0.20371	0.077722	0.15034	0.942372	3293	2	0.20371
LUZP6	3	0.85378	0.85374	0.999934	17869	0	0.041241	0.077723	0.15034	0.942372	3294	1	0.041241
BLOC1S5	3	0.7555	0.75541	0.999934	15613	0	0.29581	0.077749	0.15037	0.942372	3295	2	0.29581
GIMAP1-GIMAP5	2	0.78279	0.78243	0.999934	16241	0	0.29005	0.077784	0.13458	0.934418	3296	1	0.29005
ITGAE	3	0.94275	0.94288	0.999934	19979	0	0.24022	0.07779	0.15043	0.942372	3297	2	0.24022
SERPINB3	3	0.89538	0.89543	0.999934	18870	0	0.1544	0.077814	0.15047	0.942372	3298	2	0.1544
