id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SCGB1D4	3	0.18591	0.33306	0.999825	6910	2	-4.1813	0.18175	0.18219	0.983414	3968	1	-4.1813
PRR3	3	0.43494	0.59005	0.999825	12396	1	-0.63563	0.1818	0.18224	0.983414	3969	1	-0.63563
NonTargetingControlGuideForHuman_0869	1	0.81819	0.81843	0.999825	17594	0	-0.17253	0.18181	0.18158	0.983414	3970	0	-0.17253
CABYR	3	0.47637	0.63131	0.999825	13212	1	-2.3734	0.18184	0.18228	0.983414	3971	1	-2.3734
IGJ	3	0.93478	0.93485	0.999825	19964	0	-0.50454	0.18192	0.18236	0.983414	3972	1	-0.50454
ZNF812	3	0.7678	0.78909	0.999825	16826	1	-2.6644	0.18196	0.18241	0.983414	3973	1	-2.6644
NonTargetingControlGuideForHuman_0427	1	0.81803	0.81826	0.999825	17593	0	-0.12296	0.18197	0.18174	0.983414	3974	0	-0.12296
CETN1	3	0.47784	0.63274	0.999825	13242	2	-3.3874	0.18201	0.18244	0.983414	3975	1	-3.3874
TMEM52B	3	0.21019	0.35887	0.999825	7519	2	-4.9244	0.18205	0.18248	0.983414	3976	1	-4.9244
ZNF143	3	0.81976	0.82623	0.999825	17620	1	-2.1033	0.18213	0.18256	0.983414	3977	1	-2.1033
hsa-mir-1913	4	0.78371	0.84652	0.999825	17044	1	-1.1271	0.18215	0.18761	0.983414	3978	1	-1.1271
FCHSD1	3	0.81891	0.82553	0.999825	17604	1	-0.93317	0.18217	0.1826	0.983414	3979	1	-0.93317
BABAM1	3	0.3791	0.53396	0.999825	11239	1	-2.2926	0.18222	0.18264	0.983414	3980	1	-2.2926
SV2A	3	0.70781	0.7523	0.999825	15978	1	-1.0778	0.18226	0.18268	0.983414	3981	1	-1.0778
ZNRF2	3	0.74857	0.77675	0.999825	16541	1	-1.7086	0.1823	0.18272	0.983414	3982	1	-1.7086
SCEL	3	0.40929	0.56439	0.999825	11854	1	-1.7804	0.18238	0.18279	0.983414	3983	1	-1.7804
ANKS6	3	0.77734	0.79545	0.999825	16951	1	-2.3597	0.18242	0.18284	0.983414	3984	1	-2.3597
PNLIPRP3	3	0.41354	0.5687	0.999825	11941	2	-3.771	0.18247	0.18287	0.983414	3985	1	-3.771
PEBP4	3	0.76651	0.78823	0.999825	16802	1	-0.83483	0.18251	0.18291	0.983414	3986	1	-0.83483
ATPAF2	3	0.81745	0.82438	0.999825	17584	1	-2.1938	0.18255	0.18295	0.983414	3987	1	-2.1938
SUPT16H	3	0.18531	0.3324	0.999825	6898	2	-4.9376	0.18259	0.18299	0.983414	3988	1	-4.9376
MYO9A	3	0.54926	0.67488	0.999825	14160	1	-0.96535	0.18268	0.18308	0.983414	3989	1	-0.96535
NonTargetingControlGuideForHuman_0535	1	0.81731	0.81755	0.999825	17580	0	-0.16596	0.18269	0.18248	0.983414	3990	0	-0.16596
PFKP	3	0.43871	0.59384	0.999825	12475	1	-2.6147	0.18272	0.18312	0.983414	3991	1	-2.6147
ABO	3	0.95226	0.95244	0.999825	20350	0	-1.1053	0.18276	0.18316	0.983414	3992	1	-1.1053
CATSPERB	3	0.88426	0.88431	0.999825	18867	0	-1.661	0.18284	0.18324	0.983414	3993	1	-1.661
LRFN2	3	0.21775	0.36681	0.999825	7704	2	-5.217	0.18288	0.18328	0.983414	3994	1	-5.217
GNRHR	3	0.96067	0.96081	0.999825	20580	0	-0.96706	0.18293	0.18332	0.983414	3995	1	-0.96706
SHISA9	3	0.91502	0.91497	0.999825	19523	0	-0.38021	0.18297	0.18336	0.983414	3996	1	-0.38021
OR8B3	3	0.42197	0.5772	0.999825	12114	1	-1.3202	0.18301	0.1834	0.983414	3997	1	-1.3202
PNPLA5	3	0.85373	0.85479	0.999825	18221	1	-2.9727	0.18305	0.18344	0.983414	3998	1	-2.9727
PLXDC1	3	0.44704	0.60205	0.999825	12629	2	-3.5697	0.18322	0.18358	0.983414	3999	1	-3.5697
DPEP1	3	0.65629	0.72457	0.999825	15329	1	-1.2334	0.18335	0.1837	0.983414	4000	1	-1.2334
NonTargetingControlGuideForHuman_0875	1	0.81664	0.81689	0.999825	17574	0	-0.13859	0.18336	0.18314	0.983414	4001	0	-0.13859
P4HTM	3	0.41335	0.56852	0.999825	11927	1	0.98213	0.18339	0.18374	0.983414	4002	1	0.98213
RDH16	3	0.64097	0.7169	0.999825	15158	1	-1.703	0.18343	0.18379	0.983414	4003	1	-1.703
TMBIM1	3	0.32288	0.47664	0.999825	9991	2	-3.9461	0.18349	0.18385	0.983414	4004	1	-3.9461
CECR5	3	0.93526	0.93533	0.999825	19973	0	-0.95082	0.18355	0.1839	0.983414	4005	1	-0.95082
ZNF621	3	0.12156	0.26076	0.99565	5436	1	-3.3203	0.1836	0.18394	0.983414	4006	1	-3.3203
PI4KB	3	0.22055	0.36976	0.999825	7751	2	-4.8026	0.18364	0.18397	0.983414	4007	1	-4.8026
MKI67	3	0.020164	0.05198	0.972405	1126	2	-5.5821	0.18368	0.18401	0.983414	4008	1	-5.5821
NonTargetingControlGuideForHuman_0524	1	0.81631	0.81655	0.999825	17570	0	-0.14799	0.18369	0.18348	0.983414	4009	0	-0.14799
TTC30A	3	0.33412	0.48815	0.999825	10239	1	-1.1121	0.18372	0.18406	0.983414	4010	1	-1.1121
TSPAN18	3	0.429	0.58417	0.999825	12262	2	-3.7621	0.18376	0.1841	0.983414	4011	1	-3.7621
ADAM20	3	0.77758	0.79564	0.999825	16959	1	-0.24064	0.18381	0.18414	0.983414	4012	1	-0.24064
NAT9	1	0.81615	0.81639	0.999825	17568	0	-0.14769	0.18385	0.18364	0.983414	4013	0	-0.14769
DUSP14	3	0.43191	0.58705	0.999825	12336	2	-3.7727	0.18389	0.18422	0.983414	4014	1	-3.7727
HLA-DRA	3	0.26502	0.41646	0.999825	8777	2	-4.2517	0.18393	0.18427	0.983414	4015	1	-4.2517
SLC25A35	2	0.80759	0.8073	0.999825	17415	0	-0.91337	0.18394	0.18362	0.983414	4016	0	-0.91337
FAM169A	3	0.86374	0.86398	0.999825	18442	1	-1.3744	0.18397	0.18431	0.983414	4017	1	-1.3744
DPCD	3	0.36548	0.52014	0.999825	10938	2	-3.4663	0.18401	0.18435	0.983414	4018	1	-3.4663
RFPL3	3	0.34398	0.49827	0.999825	10452	1	-0.19945	0.1841	0.18443	0.983414	4019	1	-0.19945
WDR72	3	0.66441	0.72868	0.999825	15436	1	-2.0783	0.18414	0.18449	0.983414	4020	1	-2.0783
NonTargetingControlGuideForHuman_0072	1	0.81582	0.81603	0.999825	17562	0	-0.24956	0.18418	0.18396	0.983414	4021	0	-0.24956
NonTargetingControlGuideForHuman_0989	1	0.81582	0.81603	0.999825	17563	0	-0.24956	0.18418	0.18396	0.983414	4022	0	-0.24956
APBB1	3	0.17303	0.31913	0.999825	6630	2	-4.9596	0.18422	0.18456	0.983414	4023	1	-4.9596
MC5R	3	0.26744	0.41897	0.999825	8850	1	-3.0903	0.18426	0.18459	0.983414	4024	1	-3.0903
CLEC7A	3	0.97258	0.97263	0.999825	20865	0	-0.57832	0.18431	0.18463	0.983414	4025	1	-0.57832
MARS2	3	0.18341	0.33034	0.999825	6863	2	-5.0051	0.18435	0.18467	0.983414	4026	1	-5.0051
AP4M1	3	0.9585	0.95863	0.999825	20518	0	-1.7887	0.18452	0.18483	0.983414	4027	1	-1.7887
MKI67IP	3	0.10768	0.23525	0.993468	4931	2	-5.5866	0.18456	0.18487	0.983414	4028	1	-5.5866
hsa-mir-4424	4	0.64694	0.78192	0.999825	15223	2	-2.237	0.18456	0.18982	0.983414	4029	1	-2.237
NonTargetingControlGuideForHuman_0342	1	0.8154	0.8156	0.999825	17549	0	-0.20871	0.1846	0.18438	0.983414	4030	0	-0.20871
hsa-mir-640	4	0.57892	0.72918	0.999825	14478	2	-2.057	0.18467	0.18992	0.983414	4031	1	-2.057
MR1	3	0.49897	0.65364	0.999825	13681	1	-0.39809	0.18472	0.18502	0.983414	4032	1	-0.39809
FGG	3	0.71023	0.75368	0.999825	16008	1	-0.63077	0.18477	0.18506	0.983414	4033	1	-0.63077
SIGLEC7	3	0.18962	0.33703	0.999825	7007	1	-2.4658	0.18481	0.18511	0.983414	4034	1	-2.4658
BRI3BP	3	0.091525	0.20461	0.993034	4286	1	-2.2681	0.18493	0.18524	0.983414	4035	1	-2.2681
NonTargetingControlGuideForHuman_0025	1	0.81506	0.81529	0.999825	17544	0	-0.18655	0.18494	0.18473	0.983414	4036	0	-0.18655
TTC1	3	0.90845	0.90841	0.999825	19373	0	-2.6846	0.18498	0.18528	0.983414	4037	1	-2.6846
PLA2G7	3	0.6651	0.72902	0.999825	15445	1	-0.75942	0.18502	0.18532	0.983414	4038	1	-0.75942
TPH2	3	0.43003	0.58521	0.999825	12289	1	-1.677	0.18506	0.18535	0.983414	4039	1	-1.677
OSCP1	2	0.92511	0.9251	0.999825	19735	0	-0.46925	0.18509	0.18477	0.983414	4040	0	-0.46925
SLC25A5	3	0.088873	0.19945	0.993034	4178	1	-0.95221	0.1851	0.18539	0.983414	4041	1	-0.95221
GPR137	3	0.044743	0.10841	0.983052	2314	1	-1.7813	0.18518	0.18547	0.983414	4042	1	-1.7813
TBX10	3	0.24352	0.39393	0.999825	8295	2	-4.6928	0.18527	0.18555	0.983414	4043	1	-4.6928
MECR	3	0.38424	0.53916	0.999825	11346	1	-1.952	0.18531	0.1856	0.983414	4044	1	-1.952
RBM38	3	0.68991	0.74223	0.999825	15762	1	-1.599	0.18539	0.18568	0.983414	4045	1	-1.599
MAFF	3	0.26346	0.41483	0.999825	8737	1	0.81057	0.18543	0.18572	0.983414	4046	1	0.81057
IRS4	3	0.11336	0.24586	0.99565	5121	2	-5.2186	0.18548	0.18576	0.983414	4047	1	-5.2186
RPS6KC1	3	0.3203	0.47395	0.999825	9940	2	-4.2914	0.18552	0.18581	0.983414	4048	1	-4.2914
RSPO4	3	0.070941	0.16379	0.993034	3419	2	-5.0043	0.18556	0.18585	0.983414	4049	1	-5.0043
NonTargetingControlGuideForHuman_0532	1	0.81441	0.81463	0.999825	17532	0	-0.16221	0.18559	0.18541	0.983414	4050	0	-0.16221
CDH13	3	0.84695	0.84874	0.999825	18102	1	-1.0989	0.1856	0.18589	0.983414	4051	1	-1.0989
COX4I2	3	0.14999	0.29419	0.999825	6097	2	-4.4822	0.18564	0.18592	0.983414	4052	1	-4.4822
CLCNKB	3	0.86895	0.86907	0.999825	18553	1	1.1609	0.18568	0.18597	0.983414	4053	1	1.1609
MKNK2	3	0.96066	0.9608	0.999825	20578	0	-1.0357	0.18573	0.18602	0.983414	4054	1	-1.0357
KRT71	3	0.84345	0.84573	0.999825	18024	1	0.018238	0.18577	0.18605	0.983414	4055	1	0.018238
FAM72A	2	0.95483	0.95503	0.999825	20432	0	0.22062	0.18581	0.18548	0.983414	4056	0	0.22062
IL17B	3	0.4531	0.60804	0.999825	12749	1	-0.18615	0.18581	0.18609	0.983414	4057	1	-0.18615
WDR90	3	0.12533	0.26736	0.99565	5572	2	-3.5963	0.18585	0.18613	0.983414	4058	1	-3.5963
CXCL13	3	0.080864	0.18377	0.993034	3838	1	-1.2579	0.18589	0.18618	0.983414	4059	1	-1.2579
MAFG	3	0.32906	0.48295	0.999825	10123	2	-4.2786	0.18594	0.18622	0.983414	4060	1	-4.2786
UBL3	3	0.79395	0.80697	0.999825	17201	1	0.40262	0.18598	0.18628	0.983414	4061	1	0.40262
SLC14A2	3	0.67006	0.73156	0.999825	15503	1	-1.3936	0.18602	0.18632	0.983414	4062	1	-1.3936
NonTargetingControlGuideForHuman_0503	1	0.81396	0.8142	0.999825	17526	0	-0.19404	0.18604	0.18586	0.983414	4063	0	-0.19404
INCA1	3	0.015413	0.040324	0.964825	881	2	-5.6816	0.18606	0.18635	0.983414	4064	1	-5.6816
ZFP2	3	0.49632	0.65103	0.999825	13633	1	-1.1405	0.1861	0.18639	0.983414	4065	1	-1.1405
CLTCL1	3	0.76235	0.78552	0.999825	16746	1	-1.1297	0.18614	0.18644	0.983414	4066	1	-1.1297
LTBR	3	0.96237	0.96248	0.999825	20627	0	1.184	0.18619	0.18648	0.983414	4067	1	1.184
KAT6B	3	0.40065	0.55571	0.999825	11668	2	-3.9274	0.18623	0.18652	0.983414	4068	1	-3.9274
hsa-mir-4531	4	0.25217	0.45619	0.999825	8483	3	-4.5593	0.18625	0.19132	0.983414	4069	1	-4.5593
RAB9B	3	0.74975	0.7775	0.999825	16561	1	-2.049	0.18631	0.1866	0.983414	4070	1	-2.049
NonTargetingControlGuideForHuman_0432	1	0.81366	0.81389	0.999825	17521	0	-0.21068	0.18634	0.18617	0.983414	4071	0	-0.21068
SAR1B	3	0.94315	0.94328	0.999825	20147	0	-0.54037	0.18635	0.18665	0.983414	4072	1	-0.54037
CWF19L1	3	0.46314	0.61811	0.999825	12937	2	-3.542	0.18644	0.18673	0.983414	4073	1	-3.542
CCNG1	3	0.68674	0.74056	0.999825	15713	1	-1.3865	0.18648	0.18677	0.983414	4074	1	-1.3865
MRPL35	3	0.23972	0.38991	0.999825	8219	2	-4.5297	0.18652	0.18681	0.983414	4075	1	-4.5297
LDLRAD4	3	0.99305	0.99315	0.999852	21326	0	0.14205	0.18656	0.18685	0.983414	4076	1	0.14205
NAV1	3	0.24054	0.39078	0.999825	8236	2	-4.5951	0.18662	0.18691	0.983414	4077	1	-4.5951
C12orf74	3	0.83798	0.84103	0.999825	17930	1	-0.51234	0.18669	0.18699	0.983414	4078	1	-0.51234
N6AMT1	3	0.8581	0.8587	0.999825	18320	1	-0.96246	0.18677	0.18708	0.983414	4079	1	-0.96246
RABL2B	1	0.81321	0.81345	0.999825	17511	0	-0.22098	0.18679	0.18662	0.983414	4080	0	-0.22098
POLK	3	0.99463	0.9947	0.999904	21357	0	0.2737	0.18685	0.18716	0.983414	4081	1	0.2737
GFM1	3	0.035099	0.086751	0.978616	1842	1	-0.41404	0.18689	0.1872	0.983414	4082	1	-0.41404
PKDCC	3	0.90885	0.9088	0.999825	19385	0	-2.6334	0.18694	0.18725	0.983414	4083	1	-2.6334
MEX3C	3	0.96933	0.9694	0.999825	20797	0	-0.085277	0.18698	0.18729	0.983414	4084	1	-0.085277
NMB	3	0.72317	0.76122	0.999825	16177	1	-3.0833	0.18702	0.18733	0.983414	4085	1	-3.0833
NonTargetingControlGuideForHuman_0018	1	0.81292	0.81313	0.999825	17505	0	-0.23093	0.18708	0.18693	0.983414	4086	0	-0.23093
GJB7	3	0.69941	0.74755	0.999825	15884	1	0.27164	0.1871	0.1874	0.983414	4087	1	0.27164
NonTargetingControlGuideForHuman_0253	1	0.81286	0.81307	0.999825	17504	0	-0.23668	0.18714	0.187	0.983414	4088	0	-0.23668
OSR2	3	0.44741	0.6024	0.999825	12638	1	-1.2277	0.18715	0.18744	0.983414	4089	1	-1.2277
hsa-mir-562	4	0.21184	0.40158	0.999825	7561	1	-2.2481	0.18718	0.19217	0.983414	4090	1	-2.2481
CALB1	3	0.60442	0.69934	0.999825	14764	1	-3.2757	0.18719	0.18748	0.983414	4091	1	-3.2757
COX7B2	3	0.71507	0.75643	0.999825	16071	1	-1.7651	0.18723	0.18752	0.983414	4092	1	-1.7651
PTGER2	3	0.69784	0.74668	0.999825	15867	1	0.26854	0.18727	0.18756	0.983414	4093	1	0.26854
hsa-mir-339	4	0.21447	0.40522	0.999825	7626	2	-2.4564	0.18729	0.19227	0.983414	4094	1	-2.4564
LAX1	3	0.23503	0.38498	0.999825	8098	2	-4.7427	0.18744	0.18771	0.983414	4095	1	-4.7427
FSTL1	3	0.022296	0.057107	0.972405	1241	2	-5.543	0.18748	0.18775	0.983414	4096	1	-5.543
DSC2	3	0.43183	0.58699	0.999825	12322	2	-3.748	0.18752	0.18779	0.983414	4097	1	-3.748
NonTargetingControlGuideForHuman_0430	1	0.81246	0.81265	0.999825	17500	0	-0.28681	0.18754	0.1874	0.983414	4098	0	-0.28681
NLRC3	3	0.81585	0.82313	0.999825	17565	1	-0.23471	0.18756	0.18784	0.983414	4099	1	-0.23471
RNF25	3	0.3223	0.47602	0.999825	9978	1	-0.15925	0.1876	0.18788	0.983414	4100	1	-0.15925
RORB	3	0.65903	0.7259	0.999825	15369	1	-2.6107	0.18773	0.188	0.983414	4101	1	-2.6107
SPRR1A	3	0.12813	0.27038	0.99605	5634	2	-3.9819	0.18777	0.18804	0.983414	4102	1	-3.9819
ATP6V1G1	3	0.3791	0.53396	0.999825	11242	2	-3.6135	0.18781	0.18807	0.983414	4103	1	-3.6135
TTC30B	3	0.4001	0.55515	0.999825	11659	2	-3.8921	0.18785	0.18812	0.983414	4104	1	-3.8921
NonTargetingControlGuideForHuman_0170	1	0.81212	0.81229	0.999825	17498	0	-0.2516	0.18788	0.18774	0.983414	4105	0	-0.2516
ZNF423	3	0.44872	0.60371	0.999825	12666	2	-3.6609	0.1879	0.18816	0.983414	4106	1	-3.6609
STK10	3	0.98605	0.98618	0.999825	21173	0	-0.78847	0.18794	0.1882	0.983414	4107	1	-0.78847
PIP5K1A	3	0.9163	0.91623	0.999825	19553	0	-0.17894	0.18798	0.18824	0.983414	4108	1	-0.17894
hsa-mir-490	4	0.71991	0.8237	0.999825	16134	1	0.39762	0.188	0.19291	0.983414	4109	1	0.39762
SOX13	3	0.61846	0.70594	0.999825	14918	1	-2.2504	0.18802	0.18828	0.983414	4110	1	-2.2504
CUZD1	3	0.20163	0.3498	0.999825	7305	1	-1.6775	0.18806	0.18832	0.983414	4111	1	-1.6775
hsa-mir-548l	4	0.067698	0.18398	0.993034	3297	3	-5.1043	0.18811	0.19302	0.983414	4112	1	-5.1043
PHTF2	3	0.83989	0.84266	0.999825	17959	1	-2.1188	0.18823	0.1885	0.983414	4113	1	-2.1188
GNB2	3	0.50799	0.65779	0.999825	13766	1	-2.1434	0.18827	0.18854	0.983414	4114	1	-2.1434
KBTBD8	3	0.97379	0.97384	0.999825	20892	0	-0.42329	0.18831	0.18858	0.983414	4115	1	-0.42329
LAMTOR1	3	0.13977	0.28318	0.999825	5875	2	-5.6399	0.1884	0.18865	0.983414	4116	1	-5.6399
LOC100130880	3	0.85335	0.85445	0.999825	18215	1	-2.9555	0.18844	0.1887	0.983414	4117	1	-2.9555
MYH9	3	0.70692	0.7518	0.999825	15971	1	-2.3924	0.18848	0.18874	0.983414	4118	1	-2.3924
CDR1	3	0.0010288	0.0029306	0.835005	76	1	-2.6715	0.18852	0.18877	0.983414	4119	1	-2.6715
PPCS	3	0.59879	0.69676	0.999825	14692	1	-2.1989	0.18856	0.18881	0.983414	4120	1	-2.1989
ELN	3	0.19469	0.3424	0.999825	7118	1	-1.1781	0.1886	0.18885	0.983414	4121	1	-1.1781
C7orf50	3	0.29323	0.44571	0.999825	9378	2	-4.4219	0.18865	0.18888	0.983414	4122	1	-4.4219
MMP20	3	0.30854	0.46187	0.999825	9719	1	-3.2829	0.18877	0.189	0.983414	4123	1	-3.2829
RPA4	3	0.3765	0.53137	0.999825	11165	1	-1.7261	0.18881	0.18905	0.983414	4124	1	-1.7261
MAP1LC3C	3	0.67275	0.73293	0.999825	15541	1	0.6105	0.18889	0.18912	0.983414	4125	1	0.6105
IGSF9	3	0.037458	0.092088	0.978616	1965	2	-3.9481	0.18894	0.18915	0.983414	4126	1	-3.9481
SMIM13	3	0.081252	0.18454	0.993034	3862	2	-6.0077	0.18898	0.1892	0.983414	4127	1	-6.0077
POLR3H	3	0.14469	0.28846	0.999825	5972	1	-0.79541	0.18902	0.18924	0.983414	4128	1	-0.79541
BATF	3	0.5923	0.69373	0.999825	14622	1	-1.6747	0.18906	0.18928	0.983414	4129	1	-1.6747
PRPF4	3	0.072462	0.16686	0.993034	3476	2	-5.5028	0.1891	0.18931	0.983414	4130	1	-5.5028
DEFB112	3	0.83756	0.84067	0.999825	17920	1	-1.161	0.18914	0.18935	0.983414	4131	1	-1.161
FDCSP	3	0.86502	0.86522	0.999825	18473	1	0.67575	0.18919	0.18939	0.983414	4132	1	0.67575
EPOR	3	0.83047	0.83479	0.999825	17792	1	-2.4411	0.18923	0.18943	0.983414	4133	1	-2.4411
MRPL1	3	0.14627	0.29019	0.999825	6014	2	-3.8552	0.18927	0.18947	0.983414	4134	1	-3.8552
CAST	3	0.99358	0.99369	0.999904	21337	0	0.73746	0.18931	0.18949	0.983414	4135	1	0.73746
ARTN	3	0.050627	0.12123	0.98376	2582	2	-5.3699	0.18935	0.18954	0.983414	4136	1	-5.3699
BNC1	3	0.48577	0.6406	0.999825	13417	2	-3.4393	0.18944	0.18962	0.983414	4137	1	-3.4393
GGCX	3	0.54281	0.67217	0.999825	14088	1	-1.4841	0.18948	0.18965	0.983414	4138	1	-1.4841
NonTargetingControlGuideForHuman_0652	1	0.81051	0.81068	0.999825	17467	0	-0.29141	0.18949	0.18933	0.983414	4139	0	-0.29141
COL15A1	3	0.95423	0.95444	0.999825	20416	0	0.91708	0.18952	0.18969	0.983414	4140	1	0.91708
GPR141	3	0.14163	0.28521	0.999825	5908	2	-3.5953	0.18956	0.18973	0.983414	4141	1	-3.5953
CEP76	3	0.54768	0.67421	0.999825	14136	1	-1.5705	0.1896	0.18977	0.983414	4142	1	-1.5705
KRIT1	3	0.93272	0.93275	0.999825	19917	0	0.47857	0.18964	0.18982	0.983414	4143	1	0.47857
NonTargetingControlGuideForHuman_0261	1	0.81034	0.8105	0.999825	17464	0	-0.20649	0.18966	0.1895	0.983414	4144	0	-0.20649
SLC16A7	3	0.10306	0.22662	0.993468	4737	2	-4.7758	0.18969	0.18986	0.983414	4145	1	-4.7758
CDKL2	3	0.95774	0.95789	0.999825	20501	0	-0.9317	0.18973	0.1899	0.983414	4146	1	-0.9317
PARS2	3	0.066213	0.15413	0.991593	3239	2	-5.7624	0.18977	0.18994	0.983414	4147	1	-5.7624
CD226	3	0.85823	0.85884	0.999825	18325	1	-0.23531	0.18981	0.18999	0.983414	4148	1	-0.23531
NonTargetingControlGuideForHuman_0587	1	0.81016	0.81033	0.999825	17461	0	-0.22445	0.18984	0.18969	0.983414	4149	0	-0.22445
KATNBL1	3	0.94264	0.94275	0.999825	20133	0	-1.6324	0.18985	0.19003	0.983414	4150	1	-1.6324
CD48	3	0.95714	0.95731	0.999825	20486	0	-0.97539	0.18989	0.19006	0.983414	4151	1	-0.97539
ZFHX4	3	0.27316	0.42492	0.999825	8964	2	-4.4388	0.18994	0.1901	0.983414	4152	1	-4.4388
PTER	3	0.29383	0.44637	0.999825	9407	2	-4.4708	0.18998	0.19015	0.983414	4153	1	-4.4708
PHOX2B	3	0.43191	0.58705	0.999825	12337	1	-0.75022	0.1901	0.19026	0.983414	4154	1	-0.75022
PJA2	3	0.14522	0.28906	0.999825	5985	2	-5.1357	0.19014	0.19031	0.983414	4155	1	-5.1357
FEV	3	0.48379	0.63866	0.999825	13368	2	-3.4109	0.19018	0.19035	0.983414	4156	1	-3.4109
LSM5	3	0.65461	0.72371	0.999825	15316	1	0.43716	0.19023	0.19038	0.983414	4157	1	0.43716
HDC	3	0.18557	0.3327	0.999825	6903	2	-5.0465	0.19027	0.19042	0.983414	4158	1	-5.0465
ZSCAN23	3	0.69753	0.7465	0.999825	15862	1	0.14412	0.19035	0.19049	0.983414	4159	1	0.14412
NonTargetingControlGuideForHuman_0689	1	0.80964	0.8098	0.999825	17451	0	-0.28291	0.19036	0.1902	0.983414	4160	0	-0.28291
IQCF5	3	0.63808	0.71549	0.999825	15122	1	0.75454	0.19039	0.19053	0.983414	4161	1	0.75454
NonTargetingControlGuideForHuman_0303	1	0.80959	0.80975	0.999825	17450	0	-0.25629	0.19041	0.19025	0.983414	4162	0	-0.25629
ARL14EP	3	0.80775	0.81696	0.999825	17418	1	-2.1	0.19043	0.19057	0.983414	4163	1	-2.1
GALC	3	0.94529	0.9454	0.999825	20191	0	-1.9809	0.19048	0.19061	0.983414	4164	1	-1.9809
EEF1E1	3	0.82159	0.82767	0.999825	17647	1	-0.71203	0.19056	0.19069	0.983414	4165	1	-0.71203
APC2	3	0.1534	0.29784	0.999825	6178	2	-4.7066	0.1906	0.19074	0.983414	4166	1	-4.7066
HSD3B1	3	0.14727	0.29128	0.999825	6041	2	-4.8777	0.19068	0.19081	0.983414	4167	1	-4.8777
TXNRD3NB	3	0.4699	0.62485	0.999825	13068	2	-3.5339	0.19073	0.19084	0.983414	4168	1	-3.5339
ACOT6	3	0.23945	0.38962	0.999825	8212	2	-3.5724	0.19077	0.19089	0.983414	4169	1	-3.5724
FBXO46	3	0.032362	0.080575	0.978616	1720	2	-4.7582	0.19081	0.19094	0.983414	4170	1	-4.7582
MS4A3	3	0.98587	0.986	0.999825	21167	0	0.16263	0.19085	0.19098	0.983414	4171	1	0.16263
NSG1	3	0.91809	0.91808	0.999825	19587	0	0.28971	0.19089	0.19103	0.983414	4172	1	0.28971
CCDC173	3	0.35887	0.5135	0.999825	10787	1	0.90001	0.19093	0.19107	0.983414	4173	1	0.90001
RNF208	3	0.99598	0.99604	0.999991	21382	0	0.94728	0.19106	0.1912	0.983414	4174	1	0.94728
UGT2B28	3	0.65658	0.72471	0.999825	15336	1	-2.3757	0.1911	0.19124	0.983414	4175	1	-2.3757
C11orf96	3	0.47557	0.6305	0.999825	13198	2	-2.7829	0.19114	0.19128	0.983414	4176	1	-2.7829
BLOC1S6	3	0.052914	0.12621	0.986849	2670	1	-2.6333	0.19118	0.19131	0.983414	4177	1	-2.6333
CDKN3	3	0.69408	0.74455	0.999825	15817	1	-2.2385	0.19122	0.19135	0.983414	4178	1	-2.2385
SPATS1	3	0.0046853	0.012938	0.866936	310	2	-6.0598	0.19127	0.19138	0.983414	4179	1	-6.0598
LOC401052	3	0.33756	0.4917	0.999825	10307	1	-2.1202	0.19131	0.19142	0.983414	4180	1	-2.1202
IGBP1	3	0.24714	0.39772	0.999825	8357	2	-3.987	0.19135	0.19146	0.983414	4181	1	-3.987
EXO5	3	0.59056	0.69294	0.999825	14608	1	-3.0179	0.19139	0.1915	0.983414	4182	1	-3.0179
NonTargetingControlGuideForHuman_0647	1	0.8085	0.8087	0.999825	17432	0	-0.22442	0.1915	0.19133	0.983414	4183	0	-0.22442
PNKP	3	0.31037	0.46377	0.999825	9752	1	0.46693	0.19151	0.19162	0.983414	4184	1	0.46693
PLK3	3	0.98709	0.98721	0.999825	21194	0	1.1692	0.1916	0.1917	0.983414	4185	1	1.1692
FAM25A	3	0.27146	0.42317	0.999825	8930	1	0.71823	0.19164	0.19174	0.983414	4186	1	0.71823
HIST1H1A	3	0.60603	0.7001	0.999825	14787	1	-0.40519	0.19168	0.19178	0.983414	4187	1	-0.40519
hsa-mir-331	4	0.58581	0.73445	0.999825	14550	2	-2.8401	0.19176	0.19634	0.983716	4188	1	-2.8401
NPVF	3	0.53864	0.67045	0.999825	14050	1	0.76136	0.19176	0.19186	0.983414	4189	1	0.76136
BLOC1S5	3	0.94436	0.94448	0.999825	20170	0	-1.109	0.19181	0.19191	0.983414	4190	1	-1.109
SLC4A4	3	0.81922	0.8258	0.999825	17609	1	-1.1396	0.19185	0.19194	0.983414	4191	1	-1.1396
LPAR4	3	0.25038	0.40113	0.999825	8437	2	-4.6892	0.19189	0.19198	0.983414	4192	1	-4.6892
DTNA	3	0.62288	0.7081	0.999825	14966	1	-2.839	0.19197	0.19206	0.983414	4193	1	-2.839
PRSS42	3	0.92633	0.92633	0.999825	19764	0	-0.20245	0.19201	0.19211	0.983414	4194	1	-0.20245
LINGO3	3	0.788	0.80281	0.999825	17110	1	-1.2324	0.19205	0.19215	0.983414	4195	1	-1.2324
