id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
NonTargetingControlGuideForHuman_0742	1	0.94087	0.9411	0.999966	20091	0	0.90886	0.059127	0.059106	0.937936	2553	1	0.90886
C11orf30	3	0.29734	0.43447	0.999966	9050	1	0.57509	0.05916	0.11997	0.971331	2554	2	0.57509
DHRS7	3	0.35148	0.49694	0.999966	10288	1	0.51684	0.059172	0.11999	0.971331	2555	2	0.51684
CYP2C19	3	0.70388	0.71265	0.999966	15103	1	0.49484	0.059232	0.12008	0.971331	2556	2	0.49484
BTLA	3	0.96377	0.96386	0.999966	20594	0	0.40784	0.059244	0.1201	0.971331	2557	2	0.40784
NonTargetingControlGuideForHuman_0383	1	0.94075	0.94098	0.999966	20088	0	1.0524	0.059247	0.05923	0.937936	2558	1	1.0524
AP2A1	3	0.016152	0.042151	0.922753	963	2	-0.6659	0.059333	0.12023	0.971331	2559	1	-0.6659
PLA2G4C	3	0.79833	0.79813	0.999966	16905	0	-0.15137	0.059379	0.1203	0.971331	2560	1	-0.15137
hsa-mir-670	4	0.83318	0.83665	0.999966	17654	1	0.28524	0.059391	0.13744	0.978282	2561	3	0.28524
PALM3	3	0.69501	0.7055	0.999966	14954	1	0.32465	0.059413	0.12035	0.971331	2562	2	0.32465
KCNMA1	3	0.28664	0.42193	0.999966	8799	2	-0.72059	0.059425	0.12037	0.971331	2563	1	-0.72059
hsa-mir-1254-1	3	0.02143	0.055084	0.951258	1231	2	-1.2292	0.05947	0.12044	0.971331	2564	1	-1.2292
CEP135	3	0.95788	0.95803	0.999966	20451	0	0.53419	0.059516	0.12051	0.971331	2565	2	0.53419
FKBPL	3	0.20967	0.33104	0.999966	6928	2	-0.35993	0.059516	0.12051	0.971331	2566	1	-0.35993
LOC643802	3	0.94357	0.94371	0.999966	20154	0	0.15858	0.059562	0.12058	0.971331	2567	1	0.15858
hsa-mir-99b	3	0.28391	0.4188	0.999966	8736	1	-0.12634	0.059608	0.12064	0.971331	2568	1	-0.12634
ESAM	3	0.79145	0.79128	0.999966	16759	0	0.11228	0.059654	0.1207	0.971331	2569	1	0.11228
ARMCX5-GPRASP2	3	0.96222	0.96232	0.999966	20554	0	0.65516	0.059655	0.1207	0.971331	2570	2	0.65516
MYO16	3	0.95836	0.9585	0.999966	20465	0	0.44949	0.059667	0.12072	0.971331	2571	2	0.44949
IQCA1	3	0.31808	0.45866	0.999966	9533	1	0.46312	0.059691	0.12075	0.971331	2572	2	0.46312
SEZ6	3	0.29537	0.43215	0.999966	9004	1	0.43738	0.059819	0.12092	0.971331	2573	2	0.43738
C17orf105	3	0.94783	0.94798	0.999966	20233	0	0.46854	0.059837	0.12095	0.971331	2574	2	0.46854
FAM134A	3	0.021611	0.055494	0.951258	1238	1	0.37814	0.059838	0.12095	0.971331	2575	2	0.37814
SSPO	3	0.58026	0.62476	0.999966	13202	1	0.67156	0.059855	0.12098	0.971331	2576	2	0.67156
CREB3L3	3	0.56479	0.61508	0.999966	13005	1	0.39791	0.059873	0.121	0.971331	2577	2	0.39791
LXN	3	0.92302	0.92304	0.999966	19696	0	0.1319	0.059884	0.12102	0.971331	2578	1	0.1319
ZNF90	3	0.74396	0.74647	0.999966	15834	1	0.30453	0.05991	0.12106	0.971331	2579	2	0.30453
A3GALT2	3	0.19063	0.30824	0.999966	6476	1	0.55525	0.059988	0.12118	0.971952	2580	2	0.55525
hsa-mir-4464	4	0.94606	0.946	0.999966	20196	0	0.31828	0.059994	0.13859	0.978282	2581	2	0.31828
KRTAP19-1	3	0.95715	0.95732	0.999966	20429	0	0.47038	0.060019	0.12123	0.971992	2582	2	0.47038
TRIM64C	3	0.89489	0.89493	0.999966	19066	0	0.62889	0.060104	0.12135	0.972534	2583	2	0.62889
MSL1	3	0.35791	0.50298	0.999966	10412	1	0.4214	0.060128	0.12139	0.972534	2584	2	0.4214
TIMM9	3	0.34325	0.48755	0.999966	10103	2	-0.2095	0.060228	0.12152	0.972733	2585	1	-0.2095
MRRF	3	0.96137	0.96151	0.999966	20533	0	0.59803	0.060297	0.12162	0.972733	2586	2	0.59803
TTPA	3	0.92379	0.92377	0.999966	19716	0	0.43872	0.06031	0.12164	0.972733	2587	2	0.43872
IKZF4	3	0.44711	0.54782	0.999966	11464	1	0.48288	0.060322	0.12165	0.972733	2588	2	0.48288
KANSL1	3	0.23505	0.36118	0.999966	7563	1	0.11615	0.060389	0.12175	0.972733	2589	1	0.11615
COMMD10	3	0.889	0.889	0.999966	18940	0	0.47264	0.060395	0.12176	0.972733	2590	2	0.47264
PDGFC	3	0.92541	0.92541	0.999966	19759	0	1.0344	0.060426	0.12181	0.972733	2591	2	1.0344
MLXIP	3	0.11827	0.2192	0.990352	4670	2	-0.2548	0.060435	0.12182	0.972733	2592	1	-0.2548
SCN10A	3	0.82646	0.82625	0.999966	17496	0	0.4291	0.060505	0.12192	0.973155	2593	2	0.4291
CARD16	3	0.39526	0.52126	0.999966	10847	1	0.4006	0.060572	0.12201	0.97316	2594	2	0.4006
CPT1B	3	0.61647	0.64848	0.999966	13721	1	0.23497	0.060572	0.12201	0.97316	2595	2	0.23497
AEBP1	3	0.84935	0.84928	0.999966	18014	0	0.7539	0.060618	0.12207	0.973281	2596	2	0.7539
NonTargetingControlGuideForHuman_0438	1	0.93929	0.93951	0.999966	20061	0	0.68183	0.060706	0.060738	0.942546	2597	1	0.68183
HAL	3	0.24486	0.37283	0.999966	7806	2	-0.69385	0.06071	0.12221	0.973996	2598	1	-0.69385
MYO19	3	0.25897	0.38959	0.999966	8134	2	-0.27081	0.060756	0.12229	0.974252	2599	1	-0.27081
MKNK1	3	0.21808	0.34099	0.999966	7136	1	0.37976	0.060802	0.12235	0.974264	2600	2	0.37976
OLFM4	3	0.67897	0.69305	0.999966	14685	1	0.65628	0.060822	0.12238	0.974264	2601	2	0.65628
FAM110B	3	0.80903	0.80876	0.999966	17130	0	0.10656	0.060939	0.12253	0.974767	2602	1	0.10656
IER5L	3	0.65888	0.67811	0.999966	14363	1	-0.052757	0.060985	0.1226	0.974768	2603	1	-0.052757
hsa-mir-4651	4	0.42058	0.57302	0.999966	11144	2	-0.6559	0.061035	0.14066	0.978282	2604	1	-0.6559
ZNF556	3	0.61185	0.64536	0.999966	13642	1	-0.16965	0.061054	0.12269	0.974768	2605	1	-0.16965
NonTargetingControlGuideForHuman_0982	1	0.93885	0.93907	0.999966	20054	0	1.0075	0.061152	0.061162	0.942913	2606	1	1.0075
SIRPB1	3	0.93681	0.93692	0.999966	20017	0	0.50676	0.061164	0.12286	0.974768	2607	2	0.50676
FBXW9	3	0.91499	0.91494	0.999966	19519	0	0.2218	0.061169	0.12287	0.974768	2608	1	0.2218
SLC25A15	3	0.9407	0.94077	0.999966	20086	0	0.62162	0.061176	0.12287	0.974768	2609	2	0.62162
GRB7	3	0.82635	0.82614	0.999966	17490	0	0.7539	0.061207	0.12292	0.974768	2610	2	0.7539
CPAMD8	3	0.71822	0.72431	0.999966	15374	1	0.40346	0.06125	0.12297	0.974768	2611	2	0.40346
B2M	3	0.099311	0.19545	0.990352	4116	1	0.2752	0.06126	0.12298	0.974768	2612	2	0.2752
TRIB2	3	0.77652	0.77657	0.999966	16442	1	0.56693	0.061274	0.123	0.974768	2613	2	0.56693
C12orf39	3	0.83741	0.8373	0.999966	17744	0	0.15403	0.061306	0.12305	0.974768	2614	1	0.15403
MRPL2	3	0.052103	0.12445	0.986105	2622	1	0.56028	0.061372	0.12313	0.974768	2615	2	0.56028
PAM	3	0.83716	0.83703	0.999966	17737	0	-0.10395	0.061398	0.12316	0.974768	2616	1	-0.10395
IL20RB	3	0.2978	0.43502	0.999966	9063	1	0.058322	0.061444	0.12321	0.974768	2617	1	0.058322
ASTN2	3	0.63323	0.65998	0.999966	13973	1	0.49837	0.061446	0.12321	0.974768	2618	2	0.49837
MAPK8IP1	3	0.57956	0.6243	0.999966	13192	1	0.57379	0.061526	0.12334	0.975155	2619	2	0.57379
C17orf107	3	0.91551	0.91544	0.999966	19527	0	0.37874	0.061536	0.12335	0.975155	2620	2	0.37874
CAV1	3	0.66741	0.68437	0.999966	14478	1	0.0044923	0.061582	0.12343	0.975419	2621	1	0.0044923
NonTargetingControlGuideForHuman_0932	1	0.9384	0.93864	0.999966	20051	0	0.79467	0.061599	0.061598	0.942913	2622	1	0.79467
hsa-mir-8055	4	0.15642	0.31186	0.999966	5654	2	0.047115	0.061677	0.14189	0.978282	2623	2	0.047115
PFKFB3	3	0.72215	0.72759	0.999966	15442	1	0.14391	0.061719	0.12361	0.976132	2624	1	0.14391
CTSK	3	0.50184	0.5778	0.999966	12160	1	-0.075077	0.061765	0.12368	0.97629	2625	1	-0.075077
SIGLEC5	3	0.26467	0.39624	0.999966	8262	2	-0.30634	0.061857	0.12382	0.976691	2626	1	-0.30634
APOBEC3B	3	0.63408	0.66057	0.999966	13986	1	0.31556	0.061863	0.12382	0.976691	2627	2	0.31556
PRPF38B	3	0.78879	0.78865	0.999966	16700	0	0.57356	0.0619	0.12387	0.976691	2628	2	0.57356
HIPK2	3	0.61668	0.64863	0.999966	13724	1	-0.19723	0.061948	0.12394	0.976892	2629	1	-0.19723
CDKN2A	3	0.43048	0.5392	0.999966	11274	1	0.56587	0.061994	0.124	0.976944	2630	2	0.56587
BTBD9	3	0.75083	0.75263	0.999966	15963	1	0.40344	0.06204	0.12406	0.976944	2631	2	0.40344
NonTargetingControlGuideForHuman_0002	1	0.93795	0.93817	0.999966	20045	0	0.96829	0.062045	0.062035	0.942913	2632	1	0.96829
NonTargetingControlGuideForHuman_0604	1	0.93792	0.93814	0.999966	20044	0	0.75498	0.062077	0.06207	0.942913	2633	1	0.75498
OXT	3	0.048544	0.11674	0.986105	2458	1	0.42218	0.062079	0.12411	0.976944	2634	2	0.42218
COX6B1	3	0.13219	0.23651	0.994241	5032	1	-0.33157	0.062086	0.12413	0.976944	2635	1	-0.33157
LOC284385	2	0.23996	0.31539	0.999966	7674	1	-0.1196	0.06211	0.10946	0.967311	2636	1	-0.1196
ZNF695	3	0.8172	0.81697	0.999966	17302	0	0.38719	0.062134	0.12418	0.977051	2637	2	0.38719
FAM129A	3	0.34132	0.4854	0.999966	10063	1	0.045754	0.062178	0.12426	0.977248	2638	1	0.045754
TMED4	3	0.94289	0.94302	0.999966	20140	0	0.43173	0.062344	0.12448	0.977309	2639	2	0.43173
SLC35E2B	3	0.67393	0.68915	0.999966	14596	1	-0.057076	0.062361	0.1245	0.977309	2640	1	-0.057076
ATP6V1A	3	0.12584	0.22864	0.990419	4879	2	-0.58342	0.06243	0.12461	0.977309	2641	1	-0.58342
FAM92A1	3	0.31385	0.45381	0.999966	9434	1	0.60056	0.06243	0.12461	0.977309	2642	2	0.60056
KIAA0020	3	0.60666	0.64196	0.999966	13566	1	-0.15514	0.062498	0.12471	0.977309	2643	1	-0.15514
NonTargetingControlGuideForHuman_0892	1	0.93746	0.93767	0.999966	20029	0	1.1794	0.06254	0.062526	0.942913	2644	1	1.1794
OR5B3	3	0.52106	0.58887	0.999966	12415	1	0.34539	0.062541	0.12477	0.977309	2645	2	0.34539
hsa-mir-593	4	0.19779	0.36686	0.999966	6648	2	-0.25075	0.062584	0.14366	0.978282	2646	2	-0.25075
NonTargetingControlGuideForHuman_0612	1	0.93741	0.93762	0.999966	20028	0	0.75761	0.062588	0.062566	0.942913	2647	1	0.75761
ALDH1B1	3	0.85485	0.85481	0.999966	18136	0	0.60273	0.06259	0.12483	0.977309	2648	2	0.60273
ARFGEF1	3	0.75079	0.7526	0.999966	15961	1	0.60742	0.062591	0.12483	0.977309	2649	2	0.60742
ALKBH3	3	0.057034	0.13496	0.9885	2841	2	-0.38653	0.062636	0.12489	0.977309	2650	1	-0.38653
KLHL5	3	0.78997	0.78982	0.999966	16727	0	0.5731	0.062653	0.12492	0.977309	2651	2	0.5731
UHRF1	3	0.59007	0.63107	0.999966	13345	1	-0.045679	0.062682	0.12495	0.977309	2652	1	-0.045679
LCN10	3	0.28888	0.42452	0.999966	8860	1	0.37552	0.062702	0.12498	0.977309	2653	2	0.37552
hsa-mir-5011	4	0.93157	0.93139	0.999966	19898	0	0.34719	0.062712	0.14389	0.978282	2654	3	0.34719
UBAP2L	3	0.77387	0.77404	0.999966	16395	1	0.22119	0.062728	0.12502	0.977309	2655	2	0.22119
BPIFB1	3	0.088184	0.18142	0.990352	3827	2	-0.97924	0.062819	0.12516	0.97732	2656	1	-0.97924
MAP4K4	3	0.54314	0.6019	0.999966	12720	1	-0.23471	0.062865	0.12522	0.97732	2657	1	-0.23471
CYP11A1	3	0.35142	0.49687	0.999966	10285	1	-0.004227	0.062911	0.12529	0.97732	2658	1	-0.004227
ALG3	3	0.7919	0.79174	0.999966	16771	0	0.49709	0.062919	0.1253	0.97732	2659	2	0.49709
hsa-mir-548av	4	0.98227	0.98226	0.999966	21029	0	0.26281	0.062926	0.14432	0.978282	2660	3	0.26281
SNTA1	3	0.30848	0.44762	0.999966	9303	1	-0.11294	0.062957	0.12535	0.97732	2661	1	-0.11294
ZNF605	3	0.95141	0.95158	0.999966	20313	0	0.34536	0.062974	0.12537	0.97732	2662	2	0.34536
ENG	3	0.1883	0.30539	0.999966	6423	2	-0.31771	0.063002	0.12542	0.97732	2663	1	-0.31771
C19orf73	3	0.068118	0.15586	0.9885	3267	2	-0.44182	0.063048	0.12548	0.97732	2664	1	-0.44182
KAL1	3	0.95576	0.95594	0.999966	20402	0	0.95252	0.063061	0.12549	0.97732	2665	2	0.95252
FLJ25363	3	0.8901	0.89008	0.999966	18969	0	0.040338	0.063094	0.12554	0.977335	2666	1	0.040338
PIGK	3	0.9014	0.90143	0.999966	19211	0	0.032419	0.06314	0.1256	0.977433	2667	1	0.032419
SCARA5	3	0.39786	0.52255	0.999966	10881	1	0.026598	0.063231	0.12572	0.977841	2668	1	0.026598
TEX101	3	0.63767	0.6631	0.999966	14040	1	-0.12441	0.063277	0.12578	0.977841	2669	1	-0.12441
DCHS2	3	0.95926	0.95938	0.999966	20482	0	0.38761	0.063285	0.12579	0.977841	2670	2	0.38761
DPPA2	3	0.82524	0.82505	0.999966	17464	0	0.36132	0.063347	0.12588	0.978101	2671	2	0.36132
GTF2F1	3	0.24315	0.37081	0.999966	7763	2	-0.23357	0.063369	0.12591	0.978101	2672	1	-0.23357
TMEM54	3	0.023944	0.061055	0.957148	1356	1	0.24157	0.063415	0.12597	0.978195	2673	2	0.24157
hsa-mir-4474	4	0.51778	0.66417	0.999966	12363	1	0.46505	0.063467	0.14537	0.978282	2674	3	0.46505
hsa-mir-384	4	0.91969	0.91957	0.999966	19624	0	0.32974	0.063498	0.14543	0.978282	2675	3	0.32974
WWOX	3	0.071447	0.16016	0.9885	3364	2	-0.54416	0.063506	0.12609	0.978244	2676	1	-0.54416
ZNF625	3	0.46751	0.55874	0.999966	11696	1	0.60736	0.063521	0.12611	0.978244	2677	2	0.60736
hsa-mir-640	4	0.67273	0.73675	0.999966	14575	1	0.48211	0.063522	0.14548	0.978282	2678	3	0.48211
LZTS2	3	0.58398	0.62712	0.999966	13265	1	0.34458	0.063552	0.12615	0.978244	2679	2	0.34458
ZNF383	3	0.94137	0.94144	0.999966	20104	0	0.45293	0.063558	0.12616	0.978244	2680	2	0.45293
hsa-mir-301b	4	0.097775	0.21416	0.990352	4073	3	-0.57655	0.063649	0.14573	0.978282	2681	1	-0.57655
CCDC167	3	0.32121	0.46231	0.999966	9613	2	-0.30617	0.063689	0.12633	0.978282	2682	1	-0.30617
ABRA	3	0.38708	0.51725	0.999966	10740	1	0.33822	0.063695	0.12634	0.978282	2683	2	0.33822
hsa-mir-523	2	0.93627	0.93639	0.999966	20004	0	0.44467	0.063734	0.11221	0.967311	2684	2	0.44467
WNT7B	3	0.07881	0.16956	0.989832	3580	1	0.79761	0.063801	0.12648	0.978282	2685	2	0.79761
FAM19A4	3	0.63494	0.66117	0.999966	13997	1	0.42419	0.063907	0.12662	0.978282	2686	2	0.42419
ZNF624	3	0.45052	0.54959	0.999966	11502	1	0.30012	0.06401	0.12676	0.978282	2687	2	0.30012
LDHAL6A	3	0.78841	0.78828	0.999966	16695	0	0.51584	0.064044	0.12681	0.978282	2688	2	0.51584
ANKRD40	3	0.56367	0.61436	0.999966	12992	1	0.096287	0.064056	0.12683	0.978282	2689	1	0.096287
LRRTM4	3	0.21168	0.33344	0.999966	6991	1	0.35069	0.064057	0.12683	0.978282	2690	2	0.35069
DPM2	3	0.38965	0.51848	0.999966	10765	1	0.59747	0.064113	0.12691	0.978282	2691	2	0.59747
C6orf62	3	0.22344	0.34738	0.999966	7295	2	-0.25262	0.064147	0.12696	0.978282	2692	1	-0.25262
IRF9	3	0.62721	0.65583	0.999966	13879	1	0.54727	0.064169	0.12699	0.978282	2693	2	0.54727
VRK1	3	0.20151	0.32129	0.999966	6731	1	0.46449	0.064319	0.12721	0.978282	2694	2	0.46449
VKORC1L1	3	0.50237	0.5781	0.999966	12165	1	0.083324	0.064353	0.12725	0.978282	2695	1	0.083324
ZBTB37	3	0.80567	0.80542	0.999966	17060	0	0.61821	0.064375	0.12728	0.978282	2696	2	0.61821
ARHGEF7	3	0.61779	0.6494	0.999966	13735	1	0.47818	0.064394	0.12731	0.978282	2697	2	0.47818
CHD9	3	0.59594	0.63491	0.999966	13414	1	-0.17917	0.064422	0.12736	0.978282	2698	1	-0.17917
DMGDH	3	0.62496	0.6543	0.999966	13846	1	0.50688	0.064457	0.1274	0.978282	2699	2	0.50688
OR5D13	3	0.28391	0.4188	0.999966	8738	2	-0.43525	0.064468	0.12742	0.978282	2700	1	-0.43525
USP44	3	0.60818	0.64296	0.999966	13594	1	0.60729	0.064475	0.12743	0.978282	2701	2	0.60729
hsa-mir-6768	4	0.8578	0.85806	0.999966	18208	1	-0.14189	0.064499	0.1474	0.978282	2702	1	-0.14189
TMEM59L	3	0.788	0.78785	0.999966	16682	0	0.58536	0.064519	0.12749	0.978282	2703	2	0.58536
TMEM108	3	0.37171	0.50968	0.999966	10568	1	0.43047	0.064557	0.12754	0.978282	2704	2	0.43047
OR11A1	3	0.93527	0.93534	0.999966	19988	0	0.40859	0.064605	0.12761	0.978282	2705	2	0.40859
NGDN	3	0.33453	0.47761	0.999966	9908	2	-0.17837	0.064696	0.12775	0.978282	2706	1	-0.17837
H2BFM	3	0.89085	0.89086	0.999966	18992	0	0.44908	0.064707	0.12776	0.978282	2707	2	0.44908
NMUR2	3	0.60634	0.64177	0.999966	13561	1	0.26905	0.064742	0.12781	0.978282	2708	2	0.26905
TRIM32	3	0.45257	0.55069	0.999966	11527	1	0.48145	0.06477	0.12785	0.978282	2709	2	0.48145
NonTargetingControlGuideForHuman_0422	1	0.93517	0.93539	0.999966	19986	0	0.8069	0.064828	0.064839	0.948333	2710	1	0.8069
ZXDB	3	0.18493	0.30128	0.999966	6338	2	-0.42305	0.064834	0.12794	0.978282	2711	1	-0.42305
PPFIA4	3	0.4762	0.56355	0.999966	11824	1	0.51939	0.064845	0.12796	0.978282	2712	2	0.51939
DNAJC28	3	0.89744	0.89749	0.999966	19119	0	0.15421	0.064925	0.12807	0.978282	2713	1	0.15421
UBL7	3	0.59756	0.63599	0.999966	13434	1	0.20901	0.064971	0.12813	0.978282	2714	2	0.20901
ZNF532	3	0.82164	0.82145	0.999966	17394	0	0.4355	0.065109	0.12833	0.978282	2715	2	0.4355
TAS1R2	3	0.92829	0.92834	0.999966	19825	0	0.3933	0.065131	0.12836	0.978282	2716	2	0.3933
RALYL	3	0.82223	0.82207	0.999966	17405	0	0.40761	0.065134	0.12836	0.978282	2717	2	0.40761
CLEC6A	3	0.94262	0.94274	0.999966	20136	0	0.37964	0.0652	0.12846	0.978282	2718	2	0.37964
AIM1	3	0.79881	0.79861	0.999966	16918	0	0.10112	0.065245	0.12853	0.978282	2719	1	0.10112
hsa-mir-7159	4	0.96637	0.96628	0.999966	20659	0	0.33724	0.065253	0.14887	0.978282	2720	3	0.33724
OR10T2	3	0.36624	0.50701	0.999966	10505	1	0.042872	0.065291	0.12859	0.978282	2721	1	0.042872
ACY1	3	0.58962	0.63076	0.999966	13342	1	-0.11765	0.065337	0.12866	0.978282	2722	1	-0.11765
FMR1NB	3	0.84034	0.84025	0.999966	17816	0	0.57989	0.065342	0.12867	0.978282	2723	2	0.57989
NonTargetingControlGuideForHuman_0306	1	0.93462	0.93484	0.999966	19972	0	0.69025	0.065379	0.065417	0.950954	2724	1	0.69025
ZFYVE19	3	0.62749	0.65602	0.999966	13882	1	0.013334	0.065474	0.12886	0.978282	2725	1	0.013334
ZSCAN23	3	0.57235	0.61975	0.999966	13109	1	0.45034	0.065499	0.1289	0.978282	2726	2	0.45034
hsa-mir-6811	4	0.64526	0.72361	0.999966	14157	1	0.39209	0.0655	0.14936	0.978282	2727	2	0.39209
N6AMT2	3	0.54698	0.60419	0.999966	12778	1	0.16652	0.06552	0.12893	0.978282	2728	1	0.16652
HDAC2	3	0.55663	0.61	0.999966	12907	1	0.5017	0.065525	0.12893	0.978282	2729	2	0.5017
NonTargetingControlGuideForHuman_0897	1	0.9344	0.93461	0.999966	19967	0	1.1273	0.065602	0.065634	0.951019	2730	1	1.1273
NRGN	3	0.2233	0.34721	0.999966	7290	2	-0.33059	0.065611	0.12904	0.978282	2731	1	-0.33059
POM121L12	3	0.90123	0.90127	0.999966	19208	0	0.39046	0.065651	0.12908	0.978282	2732	2	0.39046
MICA	3	0.16608	0.27829	0.999966	5881	1	-0.20903	0.065703	0.12915	0.978282	2733	1	-0.20903
KCNK1	3	0.026201	0.066364	0.957934	1468	1	0.34012	0.065739	0.1292	0.978282	2734	2	0.34012
ACER1	3	0.80699	0.80676	0.999966	17086	0	0.35893	0.065749	0.12922	0.978282	2735	2	0.35893
NR2C1	3	0.054801	0.13027	0.986919	2747	1	-0.079664	0.065794	0.12928	0.978282	2736	1	-0.079664
METTL6	3	0.89638	0.89646	0.999966	19095	0	0.58783	0.065808	0.12931	0.978282	2737	2	0.58783
NonTargetingControlGuideForHuman_0286	1	0.93416	0.93437	0.999966	19962	0	0.51819	0.065841	0.065879	0.951517	2738	1	0.51819
SRSF4	3	0.27735	0.41116	0.999966	8566	2	-0.33563	0.065863	0.12938	0.978282	2739	1	-0.33563
CXorf57	3	0.94713	0.94729	0.999966	20215	0	0.16445	0.065863	0.12938	0.978282	2740	2	0.16445
NonTargetingControlGuideForHuman_0243	1	0.93405	0.93424	0.999966	19959	0	0.70528	0.065953	0.065998	0.951517	2741	1	0.70528
LRMP	3	0.24863	0.37728	0.999966	7889	1	0.35856	0.065977	0.12954	0.978282	2742	2	0.35856
NonTargetingControlGuideForHuman_0276	1	0.93397	0.93416	0.999966	19956	0	0.75271	0.066032	0.066088	0.951517	2743	1	0.75271
MDK	3	0.73024	0.73446	0.999966	15584	1	-0.027477	0.066069	0.12966	0.978282	2744	1	-0.027477
BIRC5	3	0.078447	0.16911	0.989348	3572	1	0.38847	0.066114	0.12973	0.978282	2745	2	0.38847
MYO5C	3	0.53617	0.59776	0.999966	12630	1	0.49802	0.066137	0.12976	0.978282	2746	2	0.49802
C10orf11	3	0.13632	0.24163	0.995134	5136	1	0.30938	0.066169	0.12981	0.978282	2747	2	0.30938
KIAA0319L	3	0.92914	0.9292	0.999966	19844	0	0.64426	0.066182	0.12982	0.978282	2748	2	0.64426
TMEM72	3	0.34612	0.49082	0.999966	10168	1	-0.081284	0.066206	0.12986	0.978282	2749	1	-0.081284
TMEM67	3	0.64246	0.66641	0.999966	14106	1	0.66824	0.06622	0.12988	0.978282	2750	2	0.66824
OR2T3	3	0.29469	0.43135	0.999966	8989	1	-0.51648	0.066251	0.12992	0.978282	2751	1	-0.51648
hsa-mir-518c	4	0.87697	0.87672	0.999966	18668	0	0.2594	0.066257	0.15082	0.978282	2752	2	0.2594
hsa-mir-3934	4	0.37964	0.53494	0.999966	10662	2	0.039237	0.066327	0.15096	0.978282	2753	2	0.039237
SLC9A1	3	0.84719	0.84713	0.999966	17959	0	0.35413	0.066343	0.13006	0.978282	2754	2	0.35413
PAPLN	3	0.95591	0.95608	0.999966	20406	0	0.54285	0.066388	0.13011	0.978282	2755	2	0.54285
PRR23C	3	0.82809	0.82786	0.999966	17539	0	0.50073	0.066486	0.13025	0.978282	2756	2	0.50073
MICAL1	3	0.63652	0.66229	0.999966	14020	1	-0.098312	0.066503	0.13027	0.978282	2757	1	-0.098312
TMEM37	3	0.82998	0.82975	0.999966	17587	0	0.28748	0.066503	0.13027	0.978282	2758	2	0.28748
KCNA6	3	0.89638	0.89646	0.999966	19094	0	0.4794	0.066517	0.13029	0.978282	2759	2	0.4794
hsa-mir-1179	4	0.48299	0.63152	0.999966	11911	1	0.33626	0.066534	0.15137	0.978282	2760	3	0.33626
CCDC80	3	0.92103	0.92102	0.999966	19652	0	0.068846	0.066594	0.13039	0.978282	2761	1	0.068846
TEFM	3	0.13193	0.23619	0.994241	5028	2	-0.33951	0.066594	0.13039	0.978282	2762	1	-0.33951
CECR2	3	0.50995	0.58237	0.999966	12252	1	0.63103	0.0666	0.13041	0.978282	2763	2	0.63103
PARVG	3	0.72711	0.73182	0.999966	15533	1	0.35593	0.066689	0.13054	0.978282	2764	2	0.35593
NonTargetingControlGuideForHuman_0016	1	0.9333	0.93349	0.999966	19943	0	1.1017	0.066702	0.066773	0.953704	2765	1	1.1017
BRAP	3	0.91523	0.91517	0.999966	19523	0	0.038975	0.066708	0.13056	0.978282	2766	1	0.038975
FPGS	3	0.32891	0.47117	0.999966	9786	1	0.22104	0.066754	0.13062	0.978282	2767	2	0.22104
SH2B2	3	0.30257	0.44061	0.999966	9179	2	-0.23175	0.066845	0.13074	0.978282	2768	1	-0.23175
hsa-mir-8087	4	0.66859	0.73472	0.999966	14504	1	0.4453	0.066893	0.15209	0.978282	2769	3	0.4453
MBL2	3	0.88767	0.8877	0.999966	18910	0	0.00045011	0.06696	0.1309	0.978282	2770	1	0.00045011
GPN2	3	0.021682	0.055668	0.951258	1241	1	0.74101	0.066975	0.13092	0.978282	2771	2	0.74101
CDH6	3	0.95788	0.95802	0.999966	20450	0	0.37795	0.067007	0.13096	0.978282	2772	2	0.37795
SERGEF	3	0.85505	0.855	0.999966	18143	0	0.40821	0.067026	0.13099	0.978282	2773	2	0.40821
NAV2	3	0.81393	0.81362	0.999966	17242	0	0.79739	0.067096	0.13109	0.978282	2774	2	0.79739
hsa-mir-98	4	0.37662	0.53213	0.999966	10632	1	0.75836	0.067136	0.15253	0.978282	2775	3	0.75836
PLA2G2F	3	0.89454	0.89458	0.999966	19062	0	0.50401	0.06716	0.13118	0.978282	2776	2	0.50401
TPRA1	3	0.75102	0.75281	0.999966	15967	1	0.31913	0.067211	0.13126	0.978282	2777	2	0.31913
VPS39	3	0.069005	0.15701	0.9885	3295	2	-0.72439	0.067325	0.13142	0.978282	2778	1	-0.72439
ORC3	3	0.91883	0.91883	0.999966	19606	0	0.060323	0.067325	0.13142	0.978282	2779	1	0.060323
DLX5	3	0.63312	0.6599	0.999966	13969	1	0.43886	0.067345	0.13144	0.978282	2780	2	0.43886
MCF2	3	0.90433	0.90432	0.999966	19274	0	0.2833	0.067364	0.13147	0.978282	2781	2	0.2833
OPALIN	3	0.87095	0.87098	0.999966	18528	0	0.44097	0.067376	0.13149	0.978282	2782	2	0.44097
KRT32	3	0.72101	0.72662	0.999966	15421	1	-0.08324	0.067394	0.13152	0.978282	2783	1	-0.08324
TUBA1A	3	0.86318	0.86311	0.999966	18351	0	0.14418	0.067439	0.13159	0.978282	2784	2	0.14418
