id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
NonTargetingControlGuideForHuman_0891	1	0.8222	0.82241	0.999581	17673	0	0.11503	0.1778	0.1776	0.988941	3845	0	0.11503
TSGA10IP	3	0.010051	0.026914	0.941807	604	2	-7.6093	0.17786	0.17819	0.988941	3846	1	-7.6093
NonTargetingControlGuideForHuman_0013	1	0.82212	0.82234	0.999581	17670	0	0.10774	0.17788	0.17768	0.988941	3847	0	0.10774
HLA-DMB	3	0.84802	0.84969	0.999581	18154	1	0.77578	0.1779	0.17823	0.988941	3848	1	0.77578
ANO7	3	0.43093	0.58607	0.999581	12231	1	-2.309	0.17794	0.17827	0.988941	3849	1	-2.309
hsa-mir-3672	1	0.82206	0.82227	0.999581	17668	0	0.099489	0.17794	0.17774	0.988941	3850	0	0.099489
SLC25A35	2	0.76978	0.76923	0.999581	16818	0	-0.68862	0.17796	0.17772	0.988941	3851	0	-0.68862
RBPMS	3	0.41363	0.56878	0.999581	11862	1	-1.3297	0.17798	0.17831	0.988941	3852	1	-1.3297
KCNJ18	1	0.82201	0.82221	0.999581	17667	0	0.10598	0.17799	0.17778	0.988941	3853	0	0.10598
LPCAT1	3	0.2449	0.39538	0.999581	8302	2	-4.3217	0.17807	0.17838	0.988941	3854	1	-4.3217
PROCR	3	0.16001	0.30502	0.999581	6384	1	-0.01696	0.17811	0.17842	0.988941	3855	1	-0.01696
AHSA1	3	0.52754	0.66578	0.999581	13899	1	-1.3988	0.17815	0.17846	0.988941	3856	1	-1.3988
BPIFB1	3	0.33429	0.4883	0.999581	10194	1	0.95484	0.17819	0.17851	0.988941	3857	1	0.95484
NAA20	3	0.16757	0.31328	0.999581	6558	2	-5.1473	0.17828	0.17859	0.988941	3858	1	-5.1473
NonTargetingControlGuideForHuman_0245	1	0.82172	0.82194	0.999581	17658	0	0.10313	0.17828	0.17808	0.988941	3859	0	0.10313
SUPT5H	3	0.8263	0.83138	0.999581	17748	1	-0.37012	0.17832	0.17864	0.988941	3860	1	-0.37012
OR10T2	3	0.25578	0.40683	0.999581	8542	2	-4.2179	0.17836	0.17868	0.988941	3861	1	-4.2179
NonTargetingControlGuideForHuman_0113	1	0.82161	0.82181	0.999581	17654	0	0.098693	0.17839	0.17819	0.988941	3862	0	0.098693
MKI67	3	0.017244	0.044827	0.968667	971	1	-1.7352	0.17845	0.17876	0.988941	3863	1	-1.7352
NRN1L	3	0.73838	0.7704	0.999581	16382	1	-1.5679	0.17849	0.1788	0.988941	3864	1	-1.5679
ARL6	3	0.99787	0.99788	0.99986	21427	0	0.88697	0.17861	0.17892	0.988941	3865	1	0.88697
BARHL2	3	0.50139	0.65518	0.999581	13640	1	0.53823	0.1787	0.179	0.988941	3866	1	0.53823
GAL3ST3	3	0.51996	0.66266	0.999581	13814	1	-0.87035	0.17874	0.17905	0.988941	3867	1	-0.87035
hsa-mir-4765	4	0.37246	0.5762	0.999581	10991	2	-2.4876	0.17877	0.18386	0.988941	3868	1	-2.4876
MSANTD1	3	0.3956	0.55061	0.999581	11481	1	-1.3182	0.17878	0.17908	0.988941	3869	1	-1.3182
ZNF579	3	0.38211	0.53701	0.999581	11178	1	-1.5588	0.17882	0.17912	0.988941	3870	1	-1.5588
SIM2	3	0.36207	0.51671	0.999581	10788	1	-2.4357	0.17887	0.17917	0.988941	3871	1	-2.4357
NonTargetingControlGuideForHuman_0277	1	0.8211	0.8213	0.999581	17645	0	0.10101	0.1789	0.17867	0.988941	3872	0	0.10101
CRYGN	3	0.19112	0.33868	0.999581	7066	1	-2.6101	0.17891	0.17921	0.988941	3873	1	-2.6101
KLHL5	3	0.57169	0.68453	0.999581	14345	1	-2.3049	0.17899	0.17929	0.988941	3874	1	-2.3049
ZNF394	3	0.25071	0.40148	0.999581	8435	2	-4.2388	0.17912	0.17942	0.988941	3875	1	-4.2388
LTA	3	0.29601	0.4487	0.999581	9409	2	-3.9155	0.17916	0.17946	0.988941	3876	1	-3.9155
hsa-mir-4502	4	0.97763	0.97762	0.999581	20959	0	-0.32383	0.17921	0.18425	0.988941	3877	1	-0.32383
DPCD	3	0.39436	0.54934	0.999581	11446	2	-3.2561	0.17924	0.17955	0.988941	3878	1	-3.2561
B3GNT8	3	0.29737	0.45011	0.999581	9435	2	-3.913	0.17929	0.17959	0.988941	3879	1	-3.913
FABP6	3	0.26625	0.41776	0.999581	8773	1	-1.6117	0.17937	0.17966	0.988941	3880	1	-1.6117
NonTargetingControlGuideForHuman_0051	1	0.8206	0.8208	0.999581	17633	0	0.092869	0.1794	0.17917	0.988941	3881	0	0.092869
CH25H	3	0.28258	0.43477	0.999581	9143	1	-2.2864	0.17941	0.17971	0.988941	3882	1	-2.2864
NonTargetingControlGuideForHuman_0701	1	0.82059	0.82078	0.999581	17632	0	0.09828	0.17941	0.17918	0.988941	3883	0	0.09828
STK17B	3	0.68167	0.73776	0.999581	15676	1	-2.023	0.17945	0.17975	0.988941	3884	1	-2.023
OR6S1	3	0.062959	0.14743	0.985154	3124	1	-2.5127	0.17954	0.17982	0.988941	3885	1	-2.5127
hsa-mir-7851	4	0.086245	0.21444	0.995999	4063	2	-4.1124	0.17954	0.18454	0.988941	3886	1	-4.1124
ZDHHC1	3	0.016369	0.042703	0.968284	926	2	-3.7307	0.17958	0.17987	0.988941	3887	1	-3.7307
CPS1	3	0.97133	0.97137	0.999581	20812	0	-0.18123	0.17962	0.17991	0.988941	3888	1	-0.18123
hsa-mir-2682	4	0.11877	0.26578	0.997107	5318	3	-4.5487	0.17965	0.18464	0.988941	3889	1	-4.5487
SMIM3	3	0.28365	0.43587	0.999581	9165	1	-2.4845	0.17966	0.17995	0.988941	3890	1	-2.4845
FAM159B	3	0.87251	0.87259	0.999581	18677	1	-0.8506	0.1797	0.17999	0.988941	3891	1	-0.8506
NonTargetingControlGuideForHuman_0261	1	0.82028	0.82049	0.999581	17629	0	0.094867	0.17972	0.1795	0.988941	3892	0	0.094867
CCDC109B	3	0.96092	0.96106	0.999581	20573	0	-1.001	0.17979	0.18007	0.988941	3893	1	-1.001
hsa-mir-195	4	0.45521	0.63636	0.999581	12730	2	-2.8769	0.17981	0.18479	0.988941	3894	1	-2.8769
DAB1	3	0.61767	0.70556	0.999581	14865	1	-0.59692	0.17983	0.18012	0.988941	3895	1	-0.59692
C15orf61	3	0.040875	0.099825	0.983467	2096	2	-6.0456	0.17987	0.18016	0.988941	3896	1	-6.0456
SMEK2	3	0.70457	0.75047	0.999581	15956	1	-2.1906	0.17996	0.18026	0.988941	3897	1	-2.1906
PEBP4	3	0.70985	0.75347	0.999581	16033	1	-0.19209	0.18	0.1803	0.988941	3898	1	-0.19209
NonTargetingControlGuideForHuman_0329	1	0.82	0.82019	0.999581	17620	0	0.092246	0.18	0.17979	0.988941	3899	0	0.092246
HTR3B	3	0.92292	0.92293	0.999581	19759	0	-1.8881	0.18004	0.18033	0.988941	3900	1	-1.8881
HINT1	3	0.88783	0.88786	0.999581	18999	0	-1.161	0.18008	0.18037	0.988941	3901	1	-1.161
DCXR	3	0.18718	0.33442	0.999581	6986	2	-4.9025	0.18012	0.18041	0.988941	3902	1	-4.9025
ETV7	3	0.68274	0.73835	0.999581	15692	1	-0.17154	0.18017	0.18045	0.988941	3903	1	-0.17154
TDRD10	3	0.058439	0.13798	0.984953	2927	2	-2.7925	0.18025	0.18052	0.988941	3904	1	-2.7925
8-Mar	3	0.91122	0.91119	0.999581	19490	0	0.59012	0.18029	0.18056	0.988941	3905	1	0.59012
NonTargetingControlGuideForHuman_0537	1	0.81966	0.81987	0.999581	17611	0	0.081326	0.18034	0.18011	0.988941	3906	0	0.081326
NonTargetingControlGuideForHuman_0575	1	0.81962	0.81982	0.999581	17610	0	0.08322	0.18038	0.18016	0.988941	3907	0	0.08322
TCEA1	3	0.95241	0.9526	0.999581	20359	0	0.1396	0.18046	0.18074	0.988941	3908	1	0.1396
RAB3IL1	3	0.055676	0.13213	0.984953	2810	2	-6.9008	0.1805	0.18077	0.988941	3909	1	-6.9008
TEAD4	3	0.99359	0.9937	0.999581	21345	0	0.5575	0.18054	0.18081	0.988941	3910	1	0.5575
C7orf50	3	0.29346	0.44595	0.999581	9362	2	-3.9207	0.18058	0.18085	0.988941	3911	1	-3.9207
MASP1	3	0.0064151	0.017508	0.929735	390	2	-6.9621	0.18063	0.18089	0.988941	3912	1	-6.9621
TMPRSS11A	3	0.7865	0.80174	0.999581	17094	1	-1.441	0.18067	0.18093	0.988941	3913	1	-1.441
GOLGA6L6	1	0.8193	0.81952	0.999581	17607	0	0.076814	0.1807	0.18048	0.988941	3914	0	0.076814
EVA1B	3	0.41085	0.56595	0.999581	11811	2	-3.1832	0.18071	0.18098	0.988941	3915	1	-3.1832
FAS	3	0.87811	0.87817	0.999581	18786	0	-1.9889	0.18075	0.18102	0.988941	3916	1	-1.9889
RBMS1	3	0.60287	0.69861	0.999581	14694	1	0.08854	0.18079	0.18106	0.988941	3917	1	0.08854
INCA1	3	0.40974	0.56484	0.999581	11782	2	-3.1533	0.18084	0.18109	0.988941	3918	1	-3.1533
FAM86A	3	0.8292	0.83371	0.999581	17797	1	-1.2676	0.18088	0.18115	0.988941	3919	1	-1.2676
ATP9B	3	0.39608	0.5511	0.999581	11490	2	-3.2625	0.18096	0.18123	0.988941	3920	1	-3.2625
GSK3A	3	0.89878	0.89888	0.999581	19242	0	-0.4102	0.181	0.18126	0.988941	3921	1	-0.4102
ITPR3	3	0.87978	0.87981	0.999581	18821	0	-2.2558	0.18105	0.18131	0.988941	3922	1	-2.2558
LRRC18	3	0.48699	0.64177	0.999581	13374	1	-2.1141	0.18113	0.18139	0.988941	3923	1	-2.1141
TGFB1	3	0.63844	0.71565	0.999581	15132	1	-0.0053835	0.18121	0.18147	0.988941	3924	1	-0.0053835
UBE2H	3	0.74218	0.77271	0.999581	16433	1	-1.0622	0.18125	0.18151	0.988941	3925	1	-1.0622
WASF1	3	0.04984	0.11951	0.983467	2523	1	-1.5684	0.18134	0.1816	0.988941	3926	1	-1.5684
SCEL	3	0.47309	0.62802	0.999581	13090	2	-2.8327	0.18138	0.18164	0.988941	3927	1	-2.8327
GYG1	3	0.88945	0.88942	0.999581	19031	0	-2.3519	0.18142	0.18168	0.988941	3928	1	-2.3519
hsa-mir-188	4	0.45282	0.63458	0.999581	12673	1	-0.021414	0.18146	0.1863	0.988941	3929	1	-0.021414
RNF24	3	0.14351	0.2872	0.998073	6020	2	-2.7458	0.18146	0.18172	0.988941	3930	1	-2.7458
GMEB1	3	0.65066	0.7217	0.999581	15282	1	-1.7798	0.18151	0.18176	0.988941	3931	1	-1.7798
NonTargetingControlGuideForHuman_0320	1	0.81848	0.81872	0.999581	17598	0	0.068965	0.18152	0.18129	0.988941	3932	0	0.068965
ETNPPL	2	0.97256	0.97254	0.999581	20844	0	0.65458	0.18152	0.18119	0.988941	3933	0	0.65458
ITIH1	3	0.90637	0.90637	0.999581	19390	0	-0.61755	0.18155	0.1818	0.988941	3934	1	-0.61755
NUP210L	3	0.21747	0.36654	0.999581	7693	2	-4.5694	0.18159	0.18184	0.988941	3935	1	-4.5694
SCGB1C1	1	0.8184	0.81864	0.999581	17596	0	0.066083	0.1816	0.18136	0.988941	3936	0	0.066083
VWA5A	3	0.58554	0.6907	0.999581	14492	1	-1.2251	0.18163	0.18188	0.988941	3937	1	-1.2251
R3HDM4	3	0.93646	0.93653	0.999581	20047	0	-1.2843	0.18167	0.18191	0.988941	3938	1	-1.2843
MFSD2A	3	0.15625	0.30099	0.999581	6303	2	-5.3051	0.18172	0.18195	0.988941	3939	1	-5.3051
ERCC6L	3	0.63991	0.71637	0.999581	15146	1	-0.13592	0.1818	0.18203	0.988941	3940	1	-0.13592
FRY	3	0.47831	0.6332	0.999581	13197	1	1.0742	0.18184	0.18207	0.988941	3941	1	1.0742
hsa-mir-6805	4	0.79135	0.84938	0.999581	17158	1	-0.57563	0.18184	0.18664	0.988941	3942	1	-0.57563
DGAT2L6	3	0.36379	0.51845	0.999581	10816	1	-1.2404	0.18188	0.18212	0.988941	3943	1	-1.2404
PPP1R3A	3	0.83505	0.83855	0.999581	17905	1	-0.53935	0.18192	0.18216	0.988941	3944	1	-0.53935
EPHX3	3	0.35098	0.50536	0.999581	10542	2	-2.8625	0.18197	0.1822	0.988941	3945	1	-2.8625
PPP2R2A	3	0.37999	0.53487	0.999581	11139	1	0.81893	0.18201	0.18224	0.988941	3946	1	0.81893
C20orf194	3	0.34843	0.50275	0.999581	10485	1	0.64206	0.18205	0.18228	0.988941	3947	1	0.64206
NonTargetingControlGuideForHuman_0403	1	0.81792	0.81816	0.999581	17585	0	0.061046	0.18208	0.18185	0.988941	3948	0	0.061046
IL18RAP	3	0.82824	0.83294	0.999581	17783	1	-2.622	0.18209	0.18232	0.988941	3949	1	-2.622
SAP25	3	0.33541	0.48948	0.999581	10214	2	-3.6559	0.18213	0.18236	0.988941	3950	1	-3.6559
ATP5SL	3	0.17072	0.31663	0.999581	6642	1	0.79313	0.18218	0.1824	0.988941	3951	1	0.79313
ZNF800	3	0.60965	0.70174	0.999581	14772	1	-0.80247	0.18222	0.18243	0.988941	3952	1	-0.80247
HYAL4	3	0.5074	0.65755	0.999581	13697	1	-0.76736	0.18226	0.18248	0.988941	3953	1	-0.76736
LYPD6B	3	0.0043912	0.012122	0.927272	278	2	-7.5812	0.1823	0.18252	0.988941	3954	1	-7.5812
hsa-mir-551b	4	0.89252	0.90094	0.999581	19099	1	-0.67026	0.18234	0.1871	0.988941	3955	1	-0.67026
FAM208B	3	0.6927	0.74381	0.999581	15823	1	-1.8185	0.18239	0.18259	0.988941	3956	1	-1.8185
SLC18A2	3	0.34741	0.50172	0.999581	10464	1	-2.3663	0.18243	0.18263	0.988941	3957	1	-2.3663
NonTargetingControlGuideForHuman_0600	1	0.81754	0.81778	0.999581	17573	0	0.053196	0.18246	0.18224	0.988941	3958	0	0.053196
NBEA	3	0.45164	0.60661	0.999581	12645	2	-2.6606	0.18247	0.18267	0.988941	3959	1	-2.6606
CDYL	3	0.58096	0.68866	0.999581	14443	1	-2.2583	0.18255	0.18275	0.988941	3960	1	-2.2583
TPSD1	3	0.91124	0.9112	0.999581	19492	0	0.26244	0.18259	0.18279	0.988941	3961	1	0.26244
ZNF501	3	0.64544	0.71913	0.999581	15205	1	-2.1012	0.18264	0.18283	0.988941	3962	1	-2.1012
NKAP	3	0.29901	0.45183	0.999581	9476	1	-2.5114	0.18268	0.18287	0.988941	3963	1	-2.5114
hsa-mir-320d-2	3	0.047216	0.1138	0.983467	2394	2	-6.6512	0.18272	0.18292	0.988941	3964	1	-6.6512
CLEC1A	3	0.34385	0.49813	0.999581	10393	2	-3.5986	0.18276	0.18296	0.988941	3965	1	-3.5986
AZI1	3	0.89431	0.89432	0.999581	19137	0	-0.071111	0.1828	0.18299	0.988941	3966	1	-0.071111
IMPA2	3	0.42756	0.58273	0.999581	12150	2	-3.017	0.18285	0.18304	0.988941	3967	1	-3.017
SH2D5	3	0.74518	0.7746	0.999581	16471	1	0.56085	0.18293	0.18312	0.988941	3968	1	0.56085
NonTargetingControlGuideForHuman_0838	1	0.81703	0.81728	0.999581	17562	0	0.049519	0.18297	0.18276	0.988941	3969	0	0.049519
CAMP	3	0.71694	0.75752	0.999581	16111	1	-0.099929	0.18297	0.18316	0.988941	3970	1	-0.099929
NonTargetingControlGuideForHuman_0406	1	0.817	0.81724	0.999581	17561	0	0.053556	0.183	0.18279	0.988941	3971	0	0.053556
MICU2	3	0.16347	0.30885	0.999581	6465	2	-4.8018	0.18301	0.1832	0.988941	3972	1	-4.8018
GALR1	3	0.86702	0.86714	0.999581	18563	1	1.0186	0.18305	0.18324	0.988941	3973	1	1.0186
JDP2	3	0.34953	0.50383	0.999581	10509	2	-3.1526	0.18314	0.18331	0.988941	3974	1	-3.1526
HOXA13	3	0.27176	0.42347	0.999581	8909	2	-4.0986	0.18318	0.18335	0.988941	3975	1	-4.0986
hsa-mir-4772	4	0.6375	0.77411	0.999581	15124	2	-1.6375	0.18322	0.1879	0.988941	3976	1	-1.6375
TNFSF14	3	0.92587	0.92587	0.999581	19824	0	0.10784	0.18322	0.18338	0.988941	3977	1	0.10784
STK39	3	0.22901	0.37861	0.999581	7959	2	-4.0165	0.18326	0.18342	0.988941	3978	1	-4.0165
LAMB3	3	0.87041	0.87049	0.999581	18636	1	0.99209	0.18331	0.18347	0.988941	3979	1	0.99209
IFI35	3	0.45709	0.6121	0.999581	12768	1	0.69026	0.18339	0.18354	0.988941	3980	1	0.69026
RNF10	3	0.14104	0.28454	0.998073	5965	2	-5.272	0.18343	0.18359	0.988941	3981	1	-5.272
RFPL4AL1	2	0.06523	0.11462	0.983467	3218	1	-3.2997	0.18351	0.18321	0.988941	3982	0	-3.2997
SEMA6A	3	0.89322	0.89321	0.999581	19118	0	0.44372	0.18351	0.18367	0.988941	3983	1	0.44372
FOXA1	3	0.92424	0.92422	0.999581	19786	0	-1.0742	0.18356	0.18371	0.988941	3984	1	-1.0742
GCM2	3	0.35742	0.51199	0.999581	10676	1	-0.14981	0.1836	0.18374	0.988941	3985	1	-0.14981
SERINC3	3	0.95844	0.95858	0.999581	20519	0	0.1207	0.18364	0.18378	0.988941	3986	1	0.1207
SPRYD7	3	0.25637	0.40742	0.999581	8559	2	-4.2199	0.18381	0.18394	0.988941	3987	1	-4.2199
CECR5	3	0.92562	0.92561	0.999581	19819	0	0.30018	0.18385	0.18398	0.988941	3988	1	0.30018
HIST1H2AG	3	0.4908	0.64551	0.999581	13465	2	-2.73	0.18389	0.18403	0.988941	3989	1	-2.73
UNC13C	3	0.6606	0.7267	0.999581	15402	1	-0.030823	0.18393	0.18407	0.988941	3990	1	-0.030823
TLR4	3	0.5446	0.67293	0.999581	14046	1	-1.546	0.18402	0.18415	0.988941	3991	1	-1.546
TRIP4	3	0.87559	0.87569	0.999581	18738	0	-1.8337	0.18406	0.18419	0.988941	3992	1	-1.8337
MROH8	3	0.048337	0.11629	0.983467	2444	1	-0.50775	0.1841	0.18423	0.988941	3993	1	-0.50775
HIST1H4E	3	0.0019801	0.0055644	0.824983	137	2	-7.3475	0.18414	0.18429	0.988941	3994	1	-7.3475
NonTargetingControlGuideForHuman_0375	1	0.81585	0.81607	0.999581	17544	0	0.039618	0.18415	0.18393	0.988941	3995	0	0.039618
PGS1	3	0.25985	0.41112	0.999581	8638	2	-4.1004	0.18418	0.18433	0.988941	3996	1	-4.1004
ZNF812	3	0.88293	0.88297	0.999581	18890	0	-1.697	0.18422	0.18436	0.988941	3997	1	-1.697
ACTL6B	3	0.23703	0.3871	0.999581	8126	2	-4.379	0.18427	0.1844	0.988941	3998	1	-4.379
FBXO8	3	0.37245	0.5273	0.999581	10990	2	-3.398	0.18431	0.18444	0.988941	3999	1	-3.398
RABL2B	1	0.81564	0.81586	0.999581	17541	0	0.034404	0.18436	0.18415	0.988941	4000	0	0.034404
UBN1	3	0.73465	0.76804	0.999581	16338	1	1.24	0.18439	0.18451	0.988941	4001	1	1.24
GJC2	3	0.59261	0.69388	0.999581	14565	1	-1.5499	0.18452	0.18464	0.988941	4002	1	-1.5499
SEC24B	3	0.82451	0.82995	0.999581	17712	1	0.84714	0.18456	0.18468	0.988941	4003	1	0.84714
UNC119	3	0.95331	0.95352	0.999581	20385	0	-1.322	0.1846	0.18472	0.988941	4004	1	-1.322
CDX2	3	0.27879	0.43086	0.999581	9055	2	-4.0346	0.18464	0.18476	0.988941	4005	1	-4.0346
ABAT	3	0.34757	0.50188	0.999581	10467	1	-0.11182	0.18468	0.1848	0.988941	4006	1	-0.11182
TMEM234	3	0.42377	0.57896	0.999581	12059	2	-3.1079	0.18473	0.18483	0.988941	4007	1	-3.1079
EBNA1BP2	3	0.0067549	0.018403	0.929735	408	2	-4.8332	0.18477	0.18487	0.988941	4008	1	-4.8332
LCE4A	3	0.77414	0.79332	0.999581	16884	1	-2.4102	0.18481	0.18492	0.988941	4009	1	-2.4102
OR8G5	2	0.56858	0.59328	0.999581	14316	1	-1.5265	0.18483	0.18455	0.988941	4010	0	-1.5265
SPATA22	3	0.93365	0.93371	0.999581	19990	0	-1.2604	0.18485	0.18496	0.988941	4011	1	-1.2604
SRRM5	3	0.12116	0.26003	0.997107	5411	2	-5.8792	0.18489	0.18501	0.988941	4012	1	-5.8792
hsa-mir-3192	4	0.1913	0.37272	0.999581	7090	1	-1.9233	0.18491	0.18945	0.988941	4013	1	-1.9233
LCT	3	0.94402	0.94413	0.999581	20195	0	-0.98088	0.18493	0.18505	0.988941	4014	1	-0.98088
RBM10	3	0.20214	0.35036	0.999581	7330	2	-4.7336	0.18498	0.18509	0.988941	4015	1	-4.7336
IL1RAPL1	3	0.6083	0.70113	0.999581	14755	1	-1.1527	0.18502	0.18513	0.988941	4016	1	-1.1527
SIPA1	3	0.29229	0.44475	0.999581	9339	1	-0.83765	0.18506	0.18516	0.988941	4017	1	-0.83765
ZBTB18	3	0.43121	0.58636	0.999581	12238	1	0.76007	0.1851	0.1852	0.988941	4018	1	0.76007
CACNG2	3	0.49754	0.65222	0.999581	13581	1	0.54431	0.18514	0.18525	0.988941	4019	1	0.54431
PLEKHS1	3	0.32241	0.47614	0.999581	9964	2	-3.6995	0.18518	0.18528	0.988941	4020	1	-3.6995
SLC39A9	3	0.37243	0.52727	0.999581	10989	2	-3.4079	0.18527	0.18537	0.988941	4021	1	-3.4079
NECAP1	3	0.062317	0.1461	0.985154	3086	1	-1.3949	0.18531	0.18541	0.988941	4022	1	-1.3949
FAM213B	3	0.54903	0.67477	0.999581	14090	1	-0.39837	0.18535	0.18546	0.988941	4023	1	-0.39837
BABAM1	3	0.88021	0.88021	0.999581	18830	0	-1.031	0.18539	0.1855	0.988941	4024	1	-1.031
SLC9A3R1	3	0.031012	0.077505	0.979807	1652	2	-5.5948	0.18544	0.18554	0.988941	4025	1	-5.5948
CSNK1D	3	0.94902	0.94917	0.999581	20295	0	-0.58583	0.18552	0.18562	0.988941	4026	1	-0.58583
BRICD5	3	0.9345	0.93456	0.999581	20010	0	0.25053	0.18556	0.18567	0.988941	4027	1	0.25053
TLE6	3	0.24008	0.39028	0.999581	8200	2	-3.1441	0.1856	0.1857	0.988941	4028	1	-3.1441
NonTargetingControlGuideForHuman_0527	1	0.81437	0.81459	0.999581	17517	0	0.021441	0.18563	0.18546	0.988941	4029	0	0.021441
TMOD2	3	0.89746	0.8975	0.999581	19212	0	-0.7651	0.18564	0.18574	0.988941	4030	1	-0.7651
GTF2E2	3	0.30472	0.45784	0.999581	9584	1	-0.7689	0.18569	0.18578	0.988941	4031	1	-0.7689
RAD51B	3	0.71902	0.75873	0.999581	16134	1	-1.6103	0.18573	0.18583	0.988941	4032	1	-1.6103
CACNA1G	3	0.81007	0.81869	0.999581	17458	1	0.69809	0.18581	0.18591	0.988941	4033	1	0.69809
LCNL1	3	0.24351	0.39391	0.999581	8267	2	-4.3362	0.18585	0.18595	0.988941	4034	1	-4.3362
CCNH	3	0.42486	0.58003	0.999581	12084	2	-3.0614	0.18589	0.18599	0.988941	4035	1	-3.0614
ITGB4	3	0.84144	0.84398	0.999581	18025	1	-1.7996	0.18594	0.18604	0.988941	4036	1	-1.7996
POLE	3	0.4333	0.58844	0.999581	12269	2	-3.0558	0.18598	0.18609	0.988941	4037	1	-3.0558
SCAP	3	0.37104	0.52583	0.999581	10964	2	-3.4121	0.18602	0.18614	0.988941	4038	1	-3.4121
TOR1A	3	0.96851	0.96858	0.999581	20747	0	-0.29408	0.1861	0.18621	0.988941	4039	1	-0.29408
DEF6	3	0.21908	0.36821	0.999581	7729	1	-0.68133	0.18614	0.18625	0.988941	4040	1	-0.68133
NonTargetingControlGuideForHuman_0215	1	0.81381	0.81405	0.999581	17508	0	0.014813	0.18619	0.18602	0.988941	4041	0	0.014813
hsa-mir-9-1	4	0.26626	0.47443	0.999581	8779	2	-1.2692	0.18623	0.1906	0.988941	4042	1	-1.2692
HIGD1B	3	0.55641	0.67789	0.999581	14170	1	-2.1695	0.18623	0.18634	0.988941	4043	1	-2.1695
NonTargetingControlGuideForHuman_0378	1	0.81375	0.81398	0.999581	17507	0	0.013941	0.18625	0.18608	0.988941	4044	0	0.013941
APLP1	3	0.68221	0.73805	0.999581	15687	1	-1.9464	0.18627	0.18637	0.988941	4045	1	-1.9464
PITHD1	3	0.40161	0.55666	0.999581	11619	1	0.70079	0.18635	0.18646	0.988941	4046	1	0.70079
hsa-mir-1290	4	0.92146	0.92264	0.999581	19725	1	-0.79925	0.18639	0.19074	0.988941	4047	1	-0.79925
OTUD5	3	0.50294	0.6558	0.999581	13656	1	0.46022	0.18639	0.1865	0.988941	4048	1	0.46022
CD4	3	0.97724	0.97732	0.999581	20948	0	-0.78361	0.18648	0.18659	0.988941	4049	1	-0.78361
UCN2	3	0.92306	0.92307	0.999581	19763	0	-0.66842	0.18652	0.18663	0.988941	4050	1	-0.66842
LOC401052	3	0.86872	0.86885	0.999581	18593	1	-2.3301	0.18656	0.18667	0.988941	4051	1	-2.3301
NonTargetingControlGuideForHuman_0633	1	0.81336	0.8136	0.999581	17503	0	0.010194	0.18664	0.18648	0.988941	4052	0	0.010194
HSPB3	3	0.78293	0.79925	0.999581	17030	1	0.37327	0.18669	0.18681	0.988941	4053	1	0.37327
CMC4	3	0.98154	0.98163	0.999581	21056	0	1.3484	0.18677	0.18689	0.988941	4054	1	1.3484
SLC22A2	3	0.26771	0.41923	0.999581	8803	2	-4.118	0.18681	0.18694	0.988941	4055	1	-4.118
NonTargetingControlGuideForHuman_0240	1	0.81314	0.81337	0.999581	17498	0	0.0096595	0.18686	0.1867	0.988941	4056	0	0.0096595
CLEC6A	3	0.98419	0.98432	0.999581	21129	0	0.8386	0.18689	0.18702	0.988941	4057	1	0.8386
HAS2	3	0.298	0.45078	0.999581	9458	2	-3.8807	0.18694	0.18706	0.988941	4058	1	-3.8807
BTC	3	0.71963	0.75909	0.999581	16144	1	-0.49008	0.18698	0.18711	0.988941	4059	1	-0.49008
ARL2	3	0.88732	0.88736	0.999581	18989	0	-2.0056	0.18706	0.18718	0.988941	4060	1	-2.0056
GATSL3	3	0.15858	0.30352	0.999581	6359	1	-1.9934	0.1871	0.18722	0.988941	4061	1	-1.9934
CXCL13	3	0.73952	0.77111	0.999581	16400	1	0.66113	0.18719	0.1873	0.988941	4062	1	0.66113
EGLN3	3	0.8216	0.82768	0.999581	17653	1	-2.2867	0.18723	0.18734	0.988941	4063	1	-2.2867
LOH12CR1	3	0.26654	0.41806	0.999581	8785	2	-4.1231	0.18727	0.18737	0.988941	4064	1	-4.1231
ADAM32	3	0.71325	0.75538	0.999581	16075	1	-0.38211	0.18731	0.18741	0.988941	4065	1	-0.38211
VSX1	3	0.88575	0.88579	0.999581	18951	0	-0.47642	0.18735	0.18745	0.988941	4066	1	-0.47642
ANKK1	3	0.97627	0.97635	0.999581	20928	0	-0.14161	0.18748	0.18757	0.988941	4067	1	-0.14161
LYRM7	3	0.90868	0.90863	0.999581	19436	0	-1.2407	0.18752	0.18761	0.988941	4068	1	-1.2407
GPR68	3	0.48329	0.63815	0.999581	13289	2	-2.7697	0.1876	0.1877	0.988941	4069	1	-2.7697
FLOT2	3	0.83996	0.84272	0.999581	17995	1	-0.71222	0.18764	0.18774	0.988941	4070	1	-0.71222
hsa-mir-1264	4	0.45123	0.63344	0.999581	12635	2	-2.0666	0.18765	0.19189	0.988941	4071	1	-2.0666
PRX	3	0.38529	0.54021	0.999581	11234	1	0.77017	0.18773	0.18782	0.988941	4072	1	0.77017
